term,ES,NES,fdr,Gene %,Genes,description
DGIdb_Drug_Targets_2024__ISOPROTERENOL,0.3809618184003545,0.88676920613038,0.8912667681450631,33.31%,HSPA4;PIK3CG;MTOR,DGIdb_Drug_Targets_2024__ISOPROTERENOL
DGIdb_Drug_Targets_2024__MYCOPHENOLIC ACID,0.3529039070749735,0.8853023739208181,0.8916787760970368,64.77%,HSD17B10;SNCA;IMPDH2;HPRT1;IL18;NFATC1;CES1;CES2,DGIdb_Drug_Targets_2024__MYCOPHENOLIC ACID
DGIdb_Drug_Targets_2024__TRIAMTERENE,0.3952189955755036,0.8777517249147445,0.8982641045880996,22.03%,HSD17B10;JAK2,DGIdb_Drug_Targets_2024__TRIAMTERENE
DGIdb_Drug_Targets_2024__BEZ235,0.3227906650505246,0.8732556850865234,0.8976085717325827,53.66%,PIK3R1;PIK3CB;PIK3CG;MTOR;PIK3R6;PIK3R4;PIK3C3,DGIdb_Drug_Targets_2024__BEZ235
DGIdb_Drug_Targets_2024__RITUXIMAB,0.3691683362719149,0.8651095517595846,0.9037210920430432,22.03%,TGFB1;JAK2,DGIdb_Drug_Targets_2024__RITUXIMAB
DGIdb_Drug_Targets_2024__IUPHAR.LIGAND:707,0.2664808391228317,0.8555791690468431,0.911612689187935,51.34%,ITPR1;C1QBP;ATP5F1A;ARF5;ARF6;ATP2B1;C1S;BCAT2;C4BPB;C4B;C4BPA,DGIdb_Drug_Targets_2024__IUPHAR.LIGAND:707
DGIdb_Drug_Targets_2024__COLLAGENASE CLOSTRIDIUM HISTOLYTICUM,0.3031644408719685,0.8470765231903646,0.9168689232339,41.85%,COL15A1;COL5A1;COL5A2;COL6A2;COL1A1;COL11A2,DGIdb_Drug_Targets_2024__COLLAGENASE CLOSTRIDIUM HISTOLYTICUM
DGIdb_Drug_Targets_2024__CABOZANTINIB,0.3641471715515202,0.8470463562224244,0.9164990088269636,3.86%,CTNNB1,DGIdb_Drug_Targets_2024__CABOZANTINIB
DGIdb_Drug_Targets_2024__EPIRUBICIN,0.3819775759630651,0.8450676076514905,0.9159063168541576,38.06%,ABCC1;SERPINE1;IGF2BP2,DGIdb_Drug_Targets_2024__EPIRUBICIN
DGIdb_Drug_Targets_2024__GEMCITABINE,0.2571945564888852,0.83880645041657,0.9205509074129222,70.00%,HLA-C;DOCK8;UBASH3B;ACSS2;MTHFR;XYLT2;MTHFD1;CBL;PRRC2A;FKBP5;TNC;FGFR3;TGM2;PPCDC;PPP1R18;FHL2;RRM2B;NT5C;CD274;SLC29A1,DGIdb_Drug_Targets_2024__GEMCITABINE
DGIdb_Drug_Targets_2024__VASOPRESSIN,0.3606684181926529,0.8343156774159066,0.9222685357455068,54.50%,MAPK14;SERPINE1;THBS4;HSPB1,DGIdb_Drug_Targets_2024__VASOPRESSIN
DGIdb_Drug_Targets_2024__PROGESTERONE,0.2763003851456069,0.8304033533836152,0.9241613551427386,57.98%,ROCK2;PIK3CB;TARDBP;NME2;MAPK1;CTSC;TPM3;PRKAB1;TGM2;SLC2A1;PTEN,DGIdb_Drug_Targets_2024__PROGESTERONE
DGIdb_Drug_Targets_2024__TOSEDOSTAT,0.2999205909773942,0.8286353793722018,0.9239523318748348,66.16%,NPEPPS;LAP3;LNPEP;DNPEP;METAP1;METAP2;ERAP1;NPEPL1;RNPEP,DGIdb_Drug_Targets_2024__TOSEDOSTAT
DGIdb_Drug_Targets_2024__IRINOTECAN,0.2647228420239254,0.823698402426457,0.9267732662244692,23.99%,CSPG4;ABCC4;KLC1;PDGFRB;TGFB1;ISG15,DGIdb_Drug_Targets_2024__IRINOTECAN
DGIdb_Drug_Targets_2024__CETUXIMAB,0.2767868559628701,0.8192799910788191,0.929643004236888,7.67%,CTNNB1;EGF,DGIdb_Drug_Targets_2024__CETUXIMAB
DGIdb_Drug_Targets_2024__PEGINTERFERON ALFA 2A,-0.272804054054054,-0.8116870363124716,0.960294646785803,72.78%,EGFR;SLC29A1;HLA-A;IL18;NT5C2;HLA-B;CALR,DGIdb_Drug_Targets_2024__PEGINTERFERON ALFA 2A
DGIdb_Drug_Targets_2024__PALIFERMIN,0.3392063867584906,0.8087887589754957,0.9363138849157656,45.94%,FGFR2;FGFR1;NRP1;FGFR3,DGIdb_Drug_Targets_2024__PALIFERMIN
DGIdb_Drug_Targets_2024__IDARUBICIN,0.3397893323956643,0.8041590625976817,0.9380872960014004,58.47%,HTT;NT5C3A;MTOR;RAC2;DCK,DGIdb_Drug_Targets_2024__IDARUBICIN
DGIdb_Drug_Targets_2024__FENTANYL,-0.2670646188575826,-0.7988147689116329,0.9476692845497928,43.79%,FCGR3B;FCGR3A;MYD88;ARRB2;RHBDF2;MPO;ITGAM,DGIdb_Drug_Targets_2024__FENTANYL
DGIdb_Drug_Targets_2024__FLUOROURACIL,0.2332123277553569,0.7977452268871699,0.9425061179658618,65.30%,CSPG4;ABCC4;FGFR2;KLC1;MTHFR;PDGFRB;ABCC1;COLEC10;DPYD;GNAS;IGF2BP2;RALBP1;HSPA5;TMEM167A;OSGEP;TYMP;CBR1;PTEN;NLGN1;PPP2R5D;CDKN1A;MAP2K1,DGIdb_Drug_Targets_2024__FLUOROURACIL
DGIdb_Drug_Targets_2024__ATORVASTATIN,0.2647270328297009,0.7854025754196251,0.9501065258658794,65.06%,HSPD1;MTHFR;PIK3CG;CD40LG;POR;APOA5;TFPI;TGM2;ITGAM;LEPR;LIPC,DGIdb_Drug_Targets_2024__ATORVASTATIN
DGIdb_Drug_Targets_2024__METHOTREXATE,0.2395730134382978,0.7828847193618572,0.9522633580691092,6.79%,HLA-C;HSD17B10;CPT1A;ABCC4,DGIdb_Drug_Targets_2024__METHOTREXATE
DGIdb_Drug_Targets_2024__VATALANIB,0.2904342165619569,0.7767892408525781,0.9528201248332232,27.05%,PDGFRB;STK3;PDGFRA;FLT4,DGIdb_Drug_Targets_2024__VATALANIB
DGIdb_Drug_Targets_2024__CAPIVASERTIB,-0.2911125184716065,-0.7765580683261292,0.9325835629520656,70.95%,PIK3CA;AKT3;PTEN;AKT1;MTOR;AKT2,DGIdb_Drug_Targets_2024__CAPIVASERTIB
DGIdb_Drug_Targets_2024__GEFITINIB,0.2286076377405947,0.7760413512701501,0.9531026868620294,60.05%,LYN;CRKL;MAPK14;SLK;RELA;IRAK4;FLT4;CAMK2G;YES1;SIRT2;MINK1;AXL;CAMK2D;HCK;MAP4K4;TNK2;FRK;PTEN;PHKG2,DGIdb_Drug_Targets_2024__GEFITINIB
DGIdb_Drug_Targets_2024__IPATASERTIB,-0.2911125184716065,-0.7754737822154559,0.9306037066926744,70.95%,PIK3CA;AKT3;PTEN;AKT1;FGFR3;AKT2,DGIdb_Drug_Targets_2024__IPATASERTIB
DGIdb_Drug_Targets_2024__FLUDARABINE,-0.2771796495672367,-0.7747861832029835,0.9278208052448884,72.34%,SMAD3;SLC29A1;MPO;DCK;PIK3CG;BAX,DGIdb_Drug_Targets_2024__FLUDARABINE
DGIdb_Drug_Targets_2024__METFORMIN,-0.1972515856236786,-0.7707800485566644,0.9306380350545692,80.35%,PIK3CA;FMO5;IGF1R;KRAS;PRKAG2;IDH1;MAP2K1;PTEN;PRKAB1;MTOR;PRKAB2;PRKAG1;PRKAA1,DGIdb_Drug_Targets_2024__METFORMIN
DGIdb_Drug_Targets_2024__BMS 387032,0.3498030304257629,0.7707245979397493,0.957805398150659,57.87%,TAOK1;CDK5;GSK3B;GSK3A,DGIdb_Drug_Targets_2024__BMS 387032
DGIdb_Drug_Targets_2024__TRIMIPRAMINE,-0.2592905405405405,-0.763775050589708,0.9342892609124108,74.13%,RPTOR;HLA-A;CES1;EPHX1;AKT1;SLC6A4;COMT,DGIdb_Drug_Targets_2024__TRIMIPRAMINE
DGIdb_Drug_Targets_2024__DOXEPIN,-0.2592905405405405,-0.763775050589708,0.9342892609124108,74.13%,RPTOR;HLA-A;CES1;EPHX1;AKT1;SLC6A4;COMT,DGIdb_Drug_Targets_2024__DOXEPIN
DGIdb_Drug_Targets_2024__TEMSIROLIMUS,0.3095981400091265,0.7579215227290446,0.9637752790962903,3.86%,CTNNB1,DGIdb_Drug_Targets_2024__TEMSIROLIMUS
DGIdb_Drug_Targets_2024__CYCLOPHOSPHAMIDE,0.2518856066439692,0.7522902109661551,0.9652690226613873,12.92%,CTNNB1;CPT1A;ABCC3,DGIdb_Drug_Targets_2024__CYCLOPHOSPHAMIDE
DGIdb_Drug_Targets_2024__LOVASTATIN,0.2489171452051565,0.751619943859328,0.9645303120981186,3.04%,LDLR;LPL,DGIdb_Drug_Targets_2024__LOVASTATIN
DGIdb_Drug_Targets_2024__TRIAMCINOLONE,0.2806400705150065,0.7506077510296058,0.9646393587124004,57.69%,LPL;TGFB1;G6PD;NFKB1;ANXA1;SLC2A1,DGIdb_Drug_Targets_2024__TRIAMCINOLONE
DGIdb_Drug_Targets_2024__TACROLIMUS,0.3414735160950435,0.7486668686362697,0.96434157574961,44.95%,SPP1;HSD11B1;IL18,DGIdb_Drug_Targets_2024__TACROLIMUS
DGIdb_Drug_Targets_2024__ERLOTINIB,0.2360182329449528,0.7455200934321784,0.9647969198683972,48.37%,LYN;SLK;JAK2;SYK;FLT4;YES1;MINK1;MAPK1;FGFR3;DDR2,DGIdb_Drug_Targets_2024__ERLOTINIB
DGIdb_Drug_Targets_2024__LAPATINIB,0.2684353136181451,0.7425291317990347,0.9673841463171532,0.08%,HLA-C,DGIdb_Drug_Targets_2024__LAPATINIB
DGIdb_Drug_Targets_2024__ZOLEDRONATE,-0.2952722667792317,-0.7408041464569333,0.9471234372806856,70.52%,MMP2;GGPS1;PPCDC;COL1A1;FDPS,DGIdb_Drug_Targets_2024__ZOLEDRONATE
DGIdb_Drug_Targets_2024__SIROLIMUS,0.2679953596934719,0.7394568092512596,0.9692291298156188,33.31%,RHEB;FGFR1;EML4;MTOR,DGIdb_Drug_Targets_2024__SIROLIMUS
DGIdb_Drug_Targets_2024__METHADONE,0.2911144518615619,0.7360692371413056,0.969484550831584,37.99%,TXNRD2;NTRK2;POR;SLC6A4,DGIdb_Drug_Targets_2024__METHADONE
DGIdb_Drug_Targets_2024__CEP 11981,0.3301953528667213,0.7351349319915627,0.9698258612626578,54.56%,JAK2;FLT4;AKT1;GSK3B,DGIdb_Drug_Targets_2024__CEP 11981
DGIdb_Drug_Targets_2024__PREDNISONE,0.2739055252897252,0.7334727209040979,0.9691239946714691,59.27%,HSD17B10;PTPRC;TG;MBP;VWF;ANXA1;NFATC1,DGIdb_Drug_Targets_2024__PREDNISONE
DGIdb_Drug_Targets_2024__RADIOTHERAPY,-0.2374483908970769,-0.7323252271829348,0.9445001491602724,47.16%,PIK3CA;OSMR;IDH1;CDH2;OSGEP;TMEM167A,DGIdb_Drug_Targets_2024__RADIOTHERAPY
DGIdb_Drug_Targets_2024__ATEZOLIZUMAB,-0.2230036421411987,-0.7270336013578576,0.9412696358827612,54.10%,EGFR;BRAF;PIK3CA;KRAS;CD274;PTEN;CX3CL1;FGFR3,DGIdb_Drug_Targets_2024__ATEZOLIZUMAB
DGIdb_Drug_Targets_2024__MK2206,0.2733177558245815,0.7175025464115923,0.9775769092414776,70.19%,FGFR2;AKT2;AKT1;PTEN;MAP2K1;KIT;AKT3,DGIdb_Drug_Targets_2024__MK2206
DGIdb_Drug_Targets_2024__PANOBINOSTAT,0.3216344227470474,0.7093467274367956,0.9798878532898928,46.81%,HDAC6;SIRT2;CSF1R,DGIdb_Drug_Targets_2024__PANOBINOSTAT
DGIdb_Drug_Targets_2024__FLUOXETINE,0.3165358753843824,0.7054050884046615,0.9798270872150292,54.56%,REEP5;SLC6A4;GSK3B,DGIdb_Drug_Targets_2024__FLUOXETINE
DGIdb_Drug_Targets_2024__COBIMETINIB,0.3057293339767962,0.7029504550390385,0.9797172069459308,65.30%,ARAF;CBL;MAP2K2;MAP2K1,DGIdb_Drug_Targets_2024__COBIMETINIB
DGIdb_Drug_Targets_2024__INTERFERON BETA 1A,0.3066237608467572,0.6735974888877879,0.985782780852384,46.45%,GAPVD1;HLA-B;MBP,DGIdb_Drug_Targets_2024__INTERFERON BETA 1A
DGIdb_Drug_Targets_2024__CLOMIPRAMINE,0.2601262772144656,0.665664541518349,0.9873111308557062,67.66%,COMT;SLC6A4;FKBP5;AKT1;EPHX1;CES1;HLA-A,DGIdb_Drug_Targets_2024__CLOMIPRAMINE
DGIdb_Drug_Targets_2024__DESIPRAMINE,0.2596586352215875,0.661748877573102,0.98605525234349,67.66%,COMT;SLC6A4;ARSA;AKT1;EPHX1;CES1;HLA-A,DGIdb_Drug_Targets_2024__DESIPRAMINE
DGIdb_Drug_Targets_2024__TALAZOPARIB,0.2811170971586357,0.6600963492091724,0.9862549282762316,28.06%,IDH2;PSMD4,DGIdb_Drug_Targets_2024__TALAZOPARIB
DGIdb_Drug_Targets_2024__AFATINIB,-0.2391809161916825,-0.6587372257933191,0.9688538204965574,76.13%,EGFR;BRAF;PIK3CA;KRAS;PTEN;EML4,DGIdb_Drug_Targets_2024__AFATINIB
DGIdb_Drug_Targets_2024__EPTIFIBATIDE,0.2972519676267304,0.6521612884639199,0.9891565801878104,32.68%,ITGA2B;ITGB3,DGIdb_Drug_Targets_2024__EPTIFIBATIDE
DGIdb_Drug_Targets_2024__RALOXIFENE,0.240536796587005,0.6358820658010634,0.9940671583304764,4.01%,HSD17B10,DGIdb_Drug_Targets_2024__RALOXIFENE
DGIdb_Drug_Targets_2024__THIOGUANINE,0.2503890884615846,0.6294493365058011,0.9936404872103246,5.14%,CPT1A,DGIdb_Drug_Targets_2024__THIOGUANINE
DGIdb_Drug_Targets_2024__CAPECITABINE,0.2205671429928484,0.6182938686164043,0.9945498529651556,75.06%,FAT1;NCOA7;DPYD;CES1P1;PTEN;CES1;CD274;CD96;KRAS,DGIdb_Drug_Targets_2024__CAPECITABINE
DGIdb_Drug_Targets_2024__PALBOCICLIB,0.202433301378324,0.6125428193431921,0.9960978491272928,57.98%,ROCK2;TAOK1;PRKAA1;MAP4K2;RPS6KA3;MAP4K4;CDK5;PTEN,DGIdb_Drug_Targets_2024__PALBOCICLIB
DGIdb_Drug_Targets_2024__DABRAFENIB MESYLATE,0.2765947571459805,0.6007763677586193,0.9961135646184685,70.95%,MAP2K3;MAP2K2;MAP2K1;MAP2K4,DGIdb_Drug_Targets_2024__DABRAFENIB MESYLATE
DGIdb_Drug_Targets_2024__CI 1040,0.2229765658508822,0.5947840596958346,0.9952691379335904,17.71%,ROCK1;PRKCA,DGIdb_Drug_Targets_2024__CI 1040
DGIdb_Drug_Targets_2024__EVEROLIMUS,0.1948009669209105,0.5888618582907538,0.9960120704309804,8.67%,CTNNB1;PIK3R1,DGIdb_Drug_Targets_2024__EVEROLIMUS
DGIdb_Drug_Targets_2024__VENETOCLAX,0.2362589119102168,0.5735819154009245,0.994878547075024,72.87%,IDH2;NPM1;PTEN;KIT;IDH1,DGIdb_Drug_Targets_2024__VENETOCLAX
DGIdb_Drug_Targets_2024__NORTRIPTYLINE,0.2139131186871143,0.5723938490546007,0.9950057810572224,60.30%,PPM1A;COMT;SLC6A4;SLC39A14;EPHX1;CES1,DGIdb_Drug_Targets_2024__NORTRIPTYLINE
DGIdb_Drug_Targets_2024__VEMURAFENIB,0.1958946140562934,0.5607721679623597,0.9945566640062375,75.06%,FGFR2;CBL;YES1;RAC1;AKT1;PTEN;MAP2K2;MAP2K1;AKT3;KRAS,DGIdb_Drug_Targets_2024__VEMURAFENIB
DGIdb_Drug_Targets_2024__TESTOSTERONE,0.2391223091483754,0.5593532043998514,0.9947228933645152,21.63%,TGFB1,DGIdb_Drug_Targets_2024__TESTOSTERONE
DGIdb_Drug_Targets_2024__CYCLOSPORINE,0.1714479131780123,0.5484465698136197,0.9938587276820664,73.52%,UMOD;MTHFR;ABCC1;IMPDH2;ATIC;TBXA2R;PPP3R1;ITGAL;RPS19;JAK1;NFATC1;CAMLG;VCAM1;PPIA;ITGB2;LEP,DGIdb_Drug_Targets_2024__CYCLOSPORINE
DGIdb_Drug_Targets_2024__FENRETINIDE,0.214527027027027,0.5247092079197255,0.995476316355536,78.58%,ENO2;MTOR;NFKB1;RBP4;IDH1;ALDH1A1;ATXN2,DGIdb_Drug_Targets_2024__FENRETINIDE
DGIdb_Drug_Targets_2024__MERCAPTOPURINE,0.1780734979118311,0.5086577702531806,0.9959736317154388,48.24%,CPT1A;COMT;NT5C2;HPRT1;FTO;PRPS1,DGIdb_Drug_Targets_2024__MERCAPTOPURINE
