Protein_Group	Genes	Protein_Names	SAX_22001_B_Avg_Peptide_Count	SAX_22001_M1_Avg_Peptide_Count	SAX_22001_M3_Avg_Peptide_Count	SAX_42001_B_Avg_Peptide_Count	SAX_42001_M1_Avg_Peptide_Count	SAX_42001_M3_Avg_Peptide_Count	SAX_62001_B_Avg_Peptide_Count	SAX_62001_M1_Avg_Peptide_Count	SAX_62001_M3_Avg_Peptide_Count	SAX_72001_B_Avg_Peptide_Count	SAX_72001_M1_Avg_Peptide_Count	SAX_72001_M3_Avg_Peptide_Count	SAX_Pooled_Avg_Peptide_Count	RAW_22001_B_Avg_Peptide_Count	RAW_22001_M1_Avg_Peptide_Count	RAW_22001_M3_Avg_Peptide_Count	RAW_42001_B_Avg_Peptide_Count	RAW_42001_M1_Avg_Peptide_Count	RAW_42001_M3_Avg_Peptide_Count	RAW_62001_B_Avg_Peptide_Count	RAW_62001_M1_Avg_Peptide_Count	RAW_62001_M3_Avg_Peptide_Count	RAW_72001_B_Avg_Peptide_Count	RAW_72001_M1_Avg_Peptide_Count	RAW_72001_M3_Avg_Peptide_Count	RAW_Pooled_Avg_Peptide_Count	Species	Intensity_SAX_22001_B_BR1_TR1	Intensity_SAX_22001_B_BR2_TR1	Intensity_SAX_22001_B_BR3_TR1	Intensity_SAX_22001_M1_BR1_TR1	Intensity_SAX_22001_M1_BR2_TR1	Intensity_SAX_22001_M1_BR3_TR1	Intensity_SAX_22001_M3_BR1_TR1	Intensity_SAX_22001_M3_BR2_TR1	Intensity_SAX_22001_M3_BR3_TR1	Intensity_SAX_42001_B_BR1_TR1	Intensity_SAX_42001_B_BR2_TR1	Intensity_SAX_42001_B_BR3_TR1	Intensity_SAX_42001_M1_BR1_TR1	Intensity_SAX_42001_M1_BR2_TR1	Intensity_SAX_42001_M1_BR3_TR1	Intensity_SAX_42001_M3_BR2_TR1	Intensity_SAX_42001_M3_BR3_TR1	Intensity_SAX_62001_B_BR1_TR1	Intensity_SAX_62001_B_BR2_TR1	Intensity_SAX_62001_B_BR3_TR1	Intensity_SAX_62001_M1_BR1_TR1	Intensity_SAX_62001_M1_BR2_TR1	Intensity_SAX_62001_M1_BR3_TR1	Intensity_SAX_62001_M3_BR1_TR1	Intensity_SAX_62001_M3_BR2_TR1	Intensity_SAX_62001_M3_BR3_TR1	Intensity_SAX_72001_B_BR1_TR1	Intensity_SAX_72001_B_BR2_TR1	Intensity_SAX_72001_B_BR3_TR1	Intensity_SAX_72001_M1_BR1_TR1	Intensity_SAX_72001_M1_BR2_TR1	Intensity_SAX_72001_M1_BR3_TR1	Intensity_SAX_72001_M3_BR1_TR1	Intensity_SAX_72001_M3_BR2_TR1	Intensity_SAX_72001_M3_BR3_TR1	Intensity_SAX_Pooled_BR1_TR1	Intensity_SAX_Pooled_BR2_TR1	Intensity_SAX_Pooled_BR3_TR1	Intensity_SAX_Pooled_BR4_TR1	Intensity_SAX_Pooled_BR5_TR1	Intensity_SAX_Pooled_BR6_TR1	Intensity_RAW_22001_B_BR1_TR1	Intensity_RAW_22001_B_BR2_TR1	Intensity_RAW_22001_B_BR3_TR1	Intensity_RAW_22001_M1_BR2_TR1	Intensity_RAW_22001_M1_BR3_TR1	Intensity_RAW_22001_M3_BR1_TR1	Intensity_RAW_22001_M3_BR2_TR1	Intensity_RAW_22001_M3_BR3_TR1	Intensity_RAW_42001_B_BR1_TR1	Intensity_RAW_42001_B_BR3_TR1	Intensity_RAW_42001_M1_BR1_TR1	Intensity_RAW_42001_M1_BR2_TR1	Intensity_RAW_42001_M1_BR3_TR1	Intensity_RAW_42001_M3_BR2_TR1	Intensity_RAW_42001_M3_BR3_TR1	Intensity_RAW_62001_B_BR1_TR1	Intensity_RAW_62001_B_BR2_TR1	Intensity_RAW_62001_B_BR3_TR1	Intensity_RAW_62001_M1_BR1_TR1	Intensity_RAW_62001_M1_BR2_TR1	Intensity_RAW_62001_M1_BR3_TR1	Intensity_RAW_62001_M3_BR1_TR1	Intensity_RAW_62001_M3_BR2_TR1	Intensity_RAW_62001_M3_BR3_TR1	Intensity_RAW_72001_B_BR1_TR1	Intensity_RAW_72001_B_BR3_TR1	Intensity_RAW_72001_M1_BR1_TR1	Intensity_RAW_72001_M1_BR2_TR1	Intensity_RAW_72001_M1_BR3_TR1	Intensity_RAW_72001_M3_BR1_TR1	Intensity_RAW_72001_M3_BR2_TR1	Intensity_RAW_72001_M3_BR3_TR1	Intensity_RAW_Pooled_BR1_TR1	Intensity_RAW_Pooled_BR2_TR1	Intensity_RAW_Pooled_BR3_TR1	Intensity_RAW_Pooled_BR4_TR1	Intensity_RAW_Pooled_BR5_TR1	Intensity_RAW_Pooled_BR6_TR1
P10163	PRB4	PRB4_HUMAN	2.0	2.0	1.3333333333333333	2.0	0.6666666666666666	1.0	0.3333333333333333	1.3333333333333333	0.6666666666666666	0.3333333333333333	1.0	1.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HUMAN	23303.652	18632.527	31084.963	18283.055	16836.262	15294.664		18052.08	22240.992	42074.22	16789.0	61787.41		14588.752			7280.1045	2567.042				27240.7	21458.41		10900.414			39672.316		11124.426	39316.246		5233.495		18407.432			2263.931	6864.6465																																								
P10253	GAA	LYAG_HUMAN	4.0	2.6666666666666665	5.0	5.666666666666667	4.666666666666667	5.0	4.333333333333333	5.0	4.666666666666667	3.6666666666666665	6.333333333333333	4.0	3.5	0.0	0.0	0.0	1.5	1.3333333333333333	1.0	1.0	0.3333333333333333	2.3333333333333335	0.0	0.6666666666666666	0.0	0.3333333333333333	HUMAN	223371.98	246757.19	183796.25	136749.19	124993.65	136826.22	372981.0	292398.7	308627.2	423872.6	262707.6	320331.7	134205.3	153463.28	206309.75	953938.94	292935.6	221870.03	169750.72	186071.38	99030.055	257599.66	300075.38	273609.3	121859.1	288107.3	221266.22	239810.11	179708.84	189181.98	308466.66	289981.78	130705.09	41835.797	182459.31	201554.95	60024.777	114250.43	172332.0	26009.04	97094.91										30017.432	45740.12		20989.975		45964.594		6777.733	25364.469			14988.065	18409.848	8417.882	42223.105			5376.893								22402.94		41669.883	
P10301	RRAS	RRAS_HUMAN	11.333333333333334	5.666666666666667	11.0	11.333333333333334	1.3333333333333333	11.5	3.6666666666666665	3.6666666666666665	0.6666666666666666	7.0	9.0	5.0	4.833333333333333	0.0	0.0	0.0	1.5	0.0	2.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HUMAN	52451636.0	48519360.0	34222876.0	2099796.0	3333531.8	2822469.8	50590910.0	40620664.0	43815650.0	65648790.0	46329956.0	47925020.0	1286927.9	443460.22		33612564.0	38760710.0	2175873.5	1692471.1	1015908.75	1260390.0	1175092.6	482402.0		420476.62		11029147.0	8707244.0	5849836.0	18021170.0	19627510.0	27196348.0	4789228.0	198686.52	6052892.0	2882703.2	1801828.6	2904727.5	4241780.0	1458293.1	1147009.0										751769.7				281245.06	451557.75																							
P10321	HLA-C	HLAC_HUMAN	5.666666666666667	5.333333333333333	6.666666666666667	8.0	5.0	8.0	6.0	5.333333333333333	6.0	6.0	6.666666666666667	5.333333333333333	5.666666666666667	0.6666666666666666	0.5	0.3333333333333333	2.0	1.0	1.0	3.0	1.0	1.3333333333333333	0.0	0.0	0.0	0.5	HUMAN	742880960.0	496710100.0	524812740.0	5375653.0	11406639.0	8541408.0	586613570.0	40280056.0	54226068.0	474564580.0	86665704.0	159334850.0	10865982.0	10605808.0	9154653.0	192470110.0	121821370.0	6971929.0	6931818.5	3288367.8	9208115.0	3318998.0	4772980.5	19446444.0	20082466.0	5008597.0	350985300.0	353501630.0	265144210.0	1110060000.0	723971460.0	783829200.0	302080300.0	802391.1	238130450.0	74163910.0	64534510.0	70530210.0	92158550.0	44811396.0	73007010.0	134256.06		93867.016		207527.75	54033.906			580408.8	1290583.5		340729.28	434837.53		864708.44	967380.94	765191.5	850470.4	288826.38	485404.56	309335.6		566953.75	596786.4												393423.75		
P10398	ARAF	ARAF_HUMAN	9.333333333333334	0.0	11.0	12.666666666666666	0.0	12.5	0.0	0.0	0.0	6.333333333333333	10.0	3.0	2.1666666666666665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HUMAN	13441235.0	12120990.0	8792644.0				8121034.5	9098625.0	7047261.0	24171980.0	17326370.0	21188360.0				23741392.0	22083228.0										4276350.0	6955231.0	1964430.9	5451772.0	6432258.5	5422782.5	1074890.4	1047644.2	1196612.9	15004.356	52999.14	733010.94	901628.3		551640.3																																						
P10412	H1-4	H14_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0	0.0	0.3333333333333333	0.3333333333333333	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HUMAN																			5104.761				8970.944							11764.303				15933.502				9698.934																																									
P10451	SPP1	OSTP_HUMAN	9.333333333333334	8.666666666666666	11.666666666666666	10.666666666666666	10.0	11.0	12.333333333333334	12.0	13.0	9.333333333333334	12.0	7.666666666666667	10.0	0.3333333333333333	1.0	1.6666666666666667	3.0	2.0	2.0	4.333333333333333	3.3333333333333335	5.666666666666667	1.5	2.3333333333333335	1.0	1.0	HUMAN	115981020.0	92034810.0	100879064.0	143616930.0	156190020.0	155821040.0	272576300.0	285309280.0	287832160.0	285092860.0	239257060.0	208060140.0	225612430.0	222709920.0	227238690.0	234935860.0	282942400.0	913408450.0	869604900.0	913438100.0	548315800.0	1173243400.0	1114431900.0	1729593900.0	1805869200.0	1935281900.0	196584380.0	195070530.0	228571090.0	258801580.0	301131780.0	273812670.0	156553680.0	24104496.0	162567540.0	273993540.0	206715790.0	271227620.0	205411310.0	125638584.0	266849310.0	452880.5				856019.25	487239.28	1153577.9	553183.9	1701771.2	1735294.0	2574863.8	926082.1	602986.25	628865.06	2148667.5	7104429.0	7526461.0	8479361.0	6044359.0	6927158.0	7687775.0	20709176.0	22693890.0	27326996.0	654778.8	1249349.8	2288442.5	518065.28	3151462.8		354457.62	806070.2			1276142.4	3147037.0	1397970.4	2517626.8
P10515	DLAT	ODP2_HUMAN	14.0	3.6666666666666665	15.666666666666666	16.333333333333332	1.3333333333333333	16.5	4.666666666666667	7.333333333333333	4.0	10.666666666666666	15.0	7.0	6.833333333333333	0.0	0.0	0.0	0.5	0.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	HUMAN	64246920.0	58910508.0	56262204.0	5185002.5	2072247.9	1164397.0	69518010.0	68883240.0	63564550.0	173376340.0	128210600.0	140649760.0			761608.8	98881410.0	103538630.0	986180.5	3122705.8	1490502.0	5336075.5	3671893.2	3734187.2	2316214.0	1019352.0		19770162.0	20742686.0	21129210.0	44649580.0	39965964.0	45418220.0	10982631.0	1175494.6	11434805.0	6497922.5	5772643.5	2799618.5	2275634.0	1952683.4	7145158.0										36667.85					248174.34																				1360784.6			
P10586	PTPRF	PTPRF_HUMAN	35.333333333333336	36.666666666666664	43.0	35.333333333333336	30.666666666666668	39.5	34.0	35.0	38.333333333333336	40.0	39.666666666666664	34.333333333333336	35.166666666666664	14.666666666666666	18.5	16.0	20.0	20.666666666666668	24.0	36.666666666666664	38.666666666666664	44.666666666666664	22.5	22.0	16.666666666666668	17.666666666666668	HUMAN	6915304.0	7298579.5	6151759.0	8744799.0	8571641.0	8524522.0	16428925.0	15481817.0	13893179.0	11143182.0	9041693.0	10786947.0	6758417.0	7900928.5	7834419.0	13470566.0	14898645.0	10675855.0	7050693.0	6835825.0	3343310.8	12040190.0	11070482.0	10762740.0	9675296.0	12575677.0	14050664.0	13920274.0	14951206.0	9822599.0	15988101.0	16483336.0	10920735.0	3790546.0	15602848.0	9680932.0	6753586.0	8077960.0	10817984.0	4606796.5	7790940.0	4157509.8	2920325.0	3097137.8	3576676.5	3784027.0	2318399.2	3454412.5	2187033.2	3100194.8	4863595.5	5887301.0	2325999.8	6024260.5	4717170.5	7091393.0	21061094.0	20892604.0	20565086.0	13456635.0	17351254.0	21982338.0	32021426.0	29554246.0	38027548.0	6112262.5	5290744.0	7621826.0	2490243.5	5537337.0	1666352.8	5332714.5	5571694.5	2217095.2	2647779.8	4080260.0	6339997.5	7180568.5	7301652.5
P10599	TXN	THIO_HUMAN	5.0	3.0	5.0	5.0	3.3333333333333335	5.0	5.0	4.666666666666667	4.0	4.666666666666667	5.0	4.333333333333333	4.333333333333333	2.6666666666666665	2.0	3.3333333333333335	3.5	2.0	4.0	3.3333333333333335	2.6666666666666665	4.0	2.5	3.6666666666666665	2.0	1.1666666666666667	HUMAN	165343490.0	167426700.0	128600900.0	17660000.0	25900740.0	23838152.0	290473400.0	235034700.0	175400660.0	337990460.0	305878500.0	278462600.0	20198572.0	37391784.0	18162592.0	209010030.0	228910850.0	33550554.0	45097868.0	50789936.0	70084750.0	26522338.0	49282224.0	41790496.0	54706696.0	31054324.0	61071484.0	69755170.0	66497772.0	149241580.0	127235230.0	105847210.0	60098640.0	21829612.0	51067884.0	38407624.0	45790784.0	51026104.0	42038300.0	27252048.0	41290740.0	12013329.0	3327003.5	4726340.0	645412.9	593589.4	5396327.0	3277979.5	2110095.0	3953053.5	20409524.0	1482422.0	1607148.5	1883632.0	6735508.5	13200318.0	12012832.0	3913605.0	3145670.0	3371490.8	2790321.2	2814377.8	7641985.0	5944366.0	5603718.0	2085769.2	1380144.4	4839472.0	2064815.5	4343836.5	2414396.0	1727454.0	1285994.2			7260815.0	4173251.0	2152012.5	5621678.0
P10606	COX5B	COX5B_HUMAN	6.666666666666667	4.0	7.0	7.0	1.0	7.0	3.0	3.3333333333333335	2.0	5.666666666666667	6.0	5.333333333333333	4.0	2.0	0.0	1.3333333333333333	3.0	0.0	3.0	0.0	0.0	0.0	0.0	1.3333333333333333	0.0	0.16666666666666666	HUMAN	151719400.0	158506960.0	139501020.0	8907531.0	10410995.0	7214218.0	199478580.0	167977180.0	157045440.0	290109200.0	225635840.0	237082560.0	1463106.2	75410.41	1378233.8	188645180.0	196262370.0	3818462.5	3732175.5	2022940.0	10146403.0	3657830.0	4199460.0	2845642.0	4825306.0		48623616.0	50633100.0	36483240.0	105125064.0	94190980.0	89885240.0	24829724.0	13161680.0	20090528.0	15529863.0	14476092.0	11282863.0	9996404.0	5686414.0	11442781.0	1270671.8		1263416.0			213561.7	465576.4	606222.6	2350416.0	4285934.0				2280722.0	3611363.8												1010923.0		1037488.75						2067361.4			
P10619	CTSA	PPGB_HUMAN	10.666666666666666	6.333333333333333	11.0	11.0	5.666666666666667	11.0	3.0	4.333333333333333	3.3333333333333335	8.0	9.666666666666666	7.0	6.166666666666667	1.3333333333333333	0.0	1.3333333333333333	3.5	2.3333333333333335	4.5	1.0	0.6666666666666666	1.6666666666666667	0.0	1.6666666666666667	0.0	0.16666666666666666	HUMAN	116977940.0	74115230.0	101772776.0	6059971.5	6556951.0	6255224.5	117508056.0	184445010.0	95189890.0	456395800.0	249396400.0	350242240.0	5168611.5	4929301.0	4423522.0	280743420.0	382716220.0	2703775.0	2620329.0	2119148.0	3429034.0	2206772.0	6193535.0	9280405.0	1681882.5	2103882.0	20892234.0	21854896.0	17984100.0	79175930.0	68398480.0	93639440.0	13372506.0	3698324.8	13851532.0	21535482.0	14336866.0	10498632.0	7316619.0	1264640.0	5462550.5	1121419.9		505180.44			367764.97	396620.06	530148.4	1597173.0	2720516.0	1590212.9	1357692.0	1139109.9	2586284.2	4764388.0	1659055.8		788854.0		465059.47	368058.94	661107.56	613741.94	501669.9			671733.25		763065.0								342327.4	
P10620	MGST1	MGST1_HUMAN	1.6666666666666667	0.0	2.0	2.0	0.0	2.0	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.0	0.6666666666666666	0.3333333333333333	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HUMAN	2634076.5	3143872.5	4397.164				2812965.8	2700.6353	27330.287	68432.55	2062933.4	45050.633				3052537.5	1287408.0		180137.88	192285.56	492563.1		161808.0	90606.62	334749.56					2470659.8				114522.17		131645.22	223587.12	144530.64			114418.92																																						
P10643	C7	CO7_HUMAN	23.333333333333332	23.333333333333332	25.0	25.666666666666668	25.0	26.0	25.0	23.333333333333332	24.333333333333332	22.333333333333332	25.333333333333332	20.333333333333332	23.0	30.333333333333332	30.5	31.0	33.5	31.666666666666668	31.0	32.0	33.0	33.333333333333336	28.0	29.0	28.666666666666668	29.833333333333332	HUMAN	331203330.0	251947700.0	220560220.0	203151220.0	198424660.0	184653810.0	418857540.0	416293860.0	363271580.0	391791040.0	361738430.0	423709380.0	253038670.0	248775460.0	284818700.0	372777760.0	422637980.0	328180930.0	245017100.0	305198000.0	116974220.0	331416900.0	346075940.0	447592130.0	392557000.0	505365570.0	486771900.0	375440060.0	407661100.0	310387620.0	419374140.0	495320480.0	222449330.0	54384150.0	336268200.0	242578690.0	141237230.0	197424380.0	251720560.0	96589460.0	187577150.0	1058337900.0	923361600.0	797940000.0	973137600.0	1192600600.0	855754100.0	871963500.0	814341440.0	971570300.0	1400025700.0	1575245300.0	1149570800.0	1610763900.0	1118725900.0	1664594400.0	1671429000.0	1700425300.0	1520982700.0	1590181900.0	1780431100.0	2106963000.0	2546659300.0	2300697600.0	2374668300.0	970814600.0	772217400.0	1307662300.0	768065150.0	1149017300.0	516689440.0	1034508200.0	910742140.0	1240784800.0	870573440.0	1313274800.0	1816495100.0	1622090100.0	1579928300.0
P10644	PRKAR1A	KAP0_HUMAN	21.333333333333332	8.666666666666666	21.333333333333332	21.666666666666668	8.0	22.0	6.333333333333333	6.333333333333333	3.3333333333333335	15.666666666666666	19.0	11.0	10.666666666666666	2.6666666666666665	0.0	1.0	5.5	0.0	6.0	0.0	0.0	0.0	0.0	1.3333333333333333	0.0	0.0	HUMAN	236415580.0	211231580.0	187696500.0	10061417.0	11682043.0	8473181.0	204519380.0	162300270.0	165554320.0	345503970.0	277982620.0	268011440.0	6020556.0	4287363.5	6497405.0	290384930.0	293032060.0	5922142.0	3884947.0	4553768.5	1607270.2	3835034.5	3011385.8	1948999.5	1516741.4	1305383.2	82083040.0	67582120.0	73614760.0	136591650.0	128595304.0	124346500.0	41054440.0	8302663.0	41392750.0	20758764.0	13010365.0	19312174.0	18016994.0	9549972.0	20788720.0	1323940.8	825165.4	1571957.5			469854.1	223645.45	166969.2	2642267.5	3052438.5				2985294.8	3683226.5												1308555.5		637240.1									
P10645	CHGA	CMGA_HUMAN	18.666666666666668	19.666666666666668	29.0	22.0	19.0	17.5	19.333333333333332	24.0	24.666666666666668	19.666666666666668	26.0	18.333333333333332	21.833333333333332	4.0	3.0	9.0	4.5	5.666666666666667	4.5	4.0	7.0	12.666666666666666	6.0	6.0	5.0	3.8333333333333335	HUMAN	166784140.0	153323780.0	152164020.0	247737140.0	250624020.0	245992960.0	1379692900.0	1242575700.0	1088067500.0	232006990.0	192133520.0	231276590.0	275275800.0	273975940.0	262359600.0	147365600.0	147205070.0	118313224.0	115879630.0	131245810.0	419367940.0	820256960.0	773685950.0	916780200.0	958511600.0	1046208400.0	276917600.0	258902750.0	341062600.0	790971900.0	787510340.0	762078200.0	307402800.0	157772050.0	335175650.0	308794180.0	314251620.0	325721120.0	300876500.0	203315330.0	306655940.0	2487333.0	2859888.2	1583246.1	2674207.2	2229527.2	12228108.0	14242298.0	13197330.0	1385233.8	4286022.0	4829088.5	4406868.5	6253844.0	2093943.4	4100702.0	2733536.0	2793719.5	1627198.4	7069623.0	11238878.0	11738183.0	14692479.0	17679000.0	23329044.0	4919032.0	4910672.0	10327515.0	6707202.5	9718658.0	2106579.0	5908744.0	6748601.0		1548563.5	4007340.5	7640503.0	8791606.0	6573450.0
P10646	TFPI	TFPI1_HUMAN	4.0	4.0	4.0	3.0	3.0	4.0	3.6666666666666665	3.0	3.3333333333333335	3.0	3.6666666666666665	3.0	3.6666666666666665	1.0	1.5	1.6666666666666667	1.0	0.3333333333333333	2.5	2.3333333333333335	3.0	3.3333333333333335	0.5	1.6666666666666667	1.0	1.3333333333333333	HUMAN	25366720.0	22767540.0	20833942.0	10836981.0	10033037.0	10709076.0	28225764.0	24984272.0	27248724.0	21942884.0	17660072.0	19957186.0	6296575.5	5952815.5	6889669.5	16019029.0	19342246.0	18703214.0	13854536.0	16599475.0	6593372.0	14908849.0	15371861.0	14274356.0	5793506.5	12568087.0	12192551.0	12104332.0	11265507.0	17753618.0	23563408.0	18655890.0	6398993.0	496234.8	6539793.0	8471094.0	6074686.5	10252007.0	13808013.0	3612565.2	8593494.0		387413.5	452896.97	447156.88	316273.25	638376.9	332396.66	715336.06	529184.6		386139.72			962626.9	485890.75	655017.9	1349680.8	419211.75	771282.0	919621.6	868496.44	1256754.1	1486764.2	652992.56	404875.4		157594.77	430186.34	544513.3	163097.39		415402.75			1153692.2	1200366.5	1448760.2	600169.56
P10720	PF4V1	PF4V_HUMAN	1.0	0.3333333333333333	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	0.6666666666666666	1.0	1.0	0.6666666666666666	0.8333333333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HUMAN	2084022.4	1632956.8	1112132.0			187509.23	910139.4	560964.44	620011.4	1448809.9	1321035.9	1234903.4	171412.88	254226.0	353048.28	595779.06	1078350.0	3655430.2	1620410.4	2196799.0		730786.4	353725.4	598588.1		693053.0	819299.06	628130.7	1059153.8	539207.1	459768.53	1178821.6	214727.4		529285.4	1093252.5	185809.33	672229.7	562441.7		314861.97																																						
P10721	KIT	KIT_HUMAN	11.666666666666666	10.666666666666666	11.0	11.333333333333334	12.0	13.0	10.666666666666666	5.333333333333333	4.666666666666667	12.0	12.333333333333334	10.666666666666666	10.0	5.333333333333333	7.0	4.333333333333333	3.5	6.0	6.0	4.666666666666667	3.3333333333333335	5.666666666666667	3.5	4.666666666666667	4.333333333333333	4.666666666666667	HUMAN	53546336.0	56052388.0	57817630.0	37093636.0	55781440.0	53227664.0	36454600.0	22906732.0	41612936.0	48930200.0	45082176.0	45209024.0	17792956.0	29463304.0	32558604.0	57620010.0	36674684.0	26775428.0	22030424.0	32514102.0	2701044.8	4849411.5	10131113.0	872524.4	783738.8	4021381.8	48160744.0	44673372.0	46232784.0	22766606.0	40532560.0	38497172.0	60512200.0	29520852.0	47851748.0	6791032.5	7319399.0	25890474.0	13421006.0	21238376.0	16189177.0	10228416.0	5058564.0	4948486.0	11004029.0	10164912.0	2737571.5	5066877.0	2417032.0	3833780.5	9309904.0	7350157.0	8935191.0	9492195.0	9720048.0	10350840.0	5933125.0	6200469.0	5187349.0	2316308.8	3531961.0	4546208.0	6627239.5	7795215.0	8511907.0	4552805.0	3540339.0	8332307.5	4574561.5	8416470.0	4845698.5	6761089.0	6495482.0			4884759.0	7836406.0	9853205.0	12117119.0
P10746	UROS	HEM4_HUMAN	0.3333333333333333	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HUMAN		57752.88								74052.58	52358.312	62342.438				679548.25	1115723.9													903052.94	13802.781																																																
P10768	ESD	ESTD_HUMAN	7.0	1.6666666666666667	7.0	7.0	0.6666666666666666	6.5	3.3333333333333335	4.0	3.0	6.333333333333333	6.666666666666667	4.333333333333333	2.8333333333333335	2.3333333333333335	0.0	1.0	1.5	0.0	2.0	1.6666666666666667	1.3333333333333333	2.3333333333333335	0.5	1.3333333333333333	1.0	1.3333333333333333	HUMAN	4863668.0	3921535.5	4261461.5	126447.52		698034.0	8679732.0	7581561.0	8192349.5	11337576.0	10504041.0	8281957.0		232035.78		9179432.0	9287536.0	338112.0	586499.94	211163.56	560815.9	491257.78	186198.9	105863.46	305191.12	469444.62	1373276.8	909066.25	1203840.8	2724286.5	4060499.0	4018162.8	1879749.5	976667.56	1389062.0	563143.7	760652.0	722589.75	470468.38	64210.05	154277.4	505153.53	254422.55	473847.7				576333.75	433547.88	695555.0	762108.1				731906.25	1176665.5	667509.9	719157.0	694021.2	319109.9	59375.37	273037.88	710156.5	761726.5	817968.5	29151.428		696732.2	199247.31	601831.2		343712.56	294640.34			137212.84	397820.2	255700.08	514115.9
P10809	HSPD1	CH60_HUMAN	42.666666666666664	20.333333333333332	44.666666666666664	48.666666666666664	18.333333333333332	53.0	22.666666666666668	23.666666666666668	20.666666666666668	35.666666666666664	44.333333333333336	28.0	23.833333333333332	6.333333333333333	0.0	5.333333333333333	15.5	3.0	16.5	0.0	0.0	1.0	1.5	6.0	0.6666666666666666	2.6666666666666665	HUMAN	1062959600.0	965904100.0	836118200.0	53574092.0	52575076.0	49478856.0	1045586940.0	940935700.0	904202560.0	2582812200.0	2324080400.0	2201587700.0	31786174.0	31532546.0	33973980.0	1772668500.0	2065427000.0	40449212.0	44471100.0	52811316.0	90410160.0	51099570.0	50674308.0	48153470.0	61715190.0	30637498.0	421179100.0	311636480.0	314417760.0	850271360.0	753281540.0	884125700.0	180432180.0	64614144.0	167441700.0	106847810.0	102183670.0	98682210.0	90154250.0	38485212.0	79162380.0	2925093.0	3009782.5	2237995.5			1368891.6	1882152.1	1547143.5	22172318.0	15240008.0	4352220.5		1563244.0	13767781.0	22757704.0							280954.84	564622.1		351995.06	594299.25	2155581.8	2167004.5	2982615.8			420975.22			16426403.0			
P10909	CLU	CLUS_HUMAN	34.666666666666664	34.0	36.0	35.666666666666664	34.666666666666664	35.0	34.333333333333336	34.0	34.0	34.0	33.333333333333336	30.666666666666668	32.5	27.333333333333332	27.5	26.666666666666668	26.0	27.0	25.5	25.666666666666668	27.0	28.333333333333332	26.5	26.333333333333332	25.333333333333332	27.166666666666668	HUMAN	55358910000.0	52204080000.0	46574130000.0	39654953000.0	42198850000.0	46207610000.0	54394860000.0	52382140000.0	63235133000.0	62994370000.0	51568574000.0	61456800000.0	43013600000.0	39795515000.0	44196192000.0	42172436000.0	49868810000.0	44217840000.0	33526307000.0	34611696000.0	16036386000.0	38249730000.0	36066718000.0	33377917000.0	28088810000.0	40106860000.0	41267260000.0	40126820000.0	40426136000.0	29459888000.0	37749453000.0	44850717000.0	30587523000.0	8653155000.0	35299340000.0	40779620000.0	36726227000.0	39055860000.0	45650547000.0	21288606000.0	29998057000.0	7505354000.0	8933205000.0	6867778000.0	6984912000.0	9474979000.0	5879833600.0	7960684500.0	6976503300.0	5692575000.0	8017759000.0	8965426000.0	6347261400.0	8108137500.0	7390760000.0	10631913000.0	6369495000.0	6320845000.0	6098150000.0	6603259400.0	7179646500.0	9441247000.0	8744745000.0	8250843000.0	8524635000.0	6917191700.0	5738658300.0	6110328000.0	4030282800.0	5648584000.0	3206015200.0	6656741000.0	6563673600.0	6668387000.0	4927301000.0	7067650000.0	12526221000.0	11148500000.0	11866968000.0
P10912	GHR	GHR_HUMAN	2.0	1.0	2.0	0.6666666666666666	0.0	0.0	1.6666666666666667	1.3333333333333333	1.6666666666666667	1.3333333333333333	0.0	0.6666666666666666	1.1666666666666667	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	1.0	HUMAN	32134.69	49652.195	24283.95	24559.72	25517.844		30585.168	18368.576	22957.324		14274.172							38111.99	2670.8003	25755.791		39837.215	35573.777	65640.53	6173.91	48745.586	12621.996	12225.494	19130.05						24623.592	20956.186		25946.852	19107.637		9129.477	2118.4214																			2887.866	2665.9854															26617.057	12197.451	4539.016
