Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,GO_Biological_Process_2025__Heparan Sulfate Proteoglycan Biosynthetic Process (GO:0015012),-0.2538363171355499,-0.7224221757747614,0.8415300546448088,1.0,1.0,6/6,74.70%,EXT1;EXT2;B3GAT3;GLCE;NDST1;XYLT2
prerank,GO_Biological_Process_2025__Lipopolysaccharide-Mediated Signaling Pathway (GO:0031663),0.28877518388231527,0.7216308480207885,0.8243559718969555,0.9590756347598717,1.0,7/7,71.19%,LYN;PLCG2;MTDH;HCK;IRAK4;TRAF6;LBP
prerank,GO_Biological_Process_2025__Positive Regulation of Telomere Maintenance (GO:0032206),0.30159990838252704,0.721474722461611,0.8436018957345972,0.9587682591329559,1.0,2/6,21.92%,RUVBL2;RUVBL1
prerank,GO_Biological_Process_2025__Negative Regulation of DNA-binding Transcription Factor Activity (GO:0043433),0.22748476045558513,0.7213242364930594,0.8689727463312369,0.9584236811476525,1.0,4/17,23.42%,PHB2;ERBIN;FLNA;ARRB1
prerank,GO_Biological_Process_2025__Purine Nucleotide Biosynthetic Process (GO:0006164),0.26912000000000014,0.7212221683014229,0.8366890380313199,0.9580372710263229,1.0,9/9,73.17%,HPRT1;ADSL;NADK;PRPSAP2;GART;PRPS2;PFAS;MTHFD1;NAMPT
prerank,GO_Biological_Process_2025__Regulation of Type I Interferon Production (GO:0032479),0.24142105758490806,0.7198588385551069,0.8469827586206896,0.9591584118993137,1.0,10/14,62.22%,MAVS;G3BP1;BANF1;GAPDH;DDX3X;ZC3HAV1;UFD1;PTPN11;RAB2B;CUL3
prerank,GO_Biological_Process_2025__Regulation of Insulin Secretion Involved in Cellular Response to Glucose Stimulus (GO:0061178),0.30652011485008335,0.7197588961458276,0.8499399759903962,0.9587756639190169,1.0,4/6,47.89%,STX4;SRI;C2CD2L;GCG
prerank,GO_Biological_Process_2025__Acute Inflammatory Response (GO:0002526),0.25885559308267897,0.719121525578202,0.8352017937219731,0.959026750470128,1.0,2/10,14.93%,CSRP1;ANO6
prerank,GO_Biological_Process_2025__Regulation of Proteolysis (GO:0030162),0.24367904664575765,0.7187611010364583,0.8505869797225186,0.9589542650427118,1.0,10/13,61.74%,ASPH;SERPINE2;BAG6;FGFR4;HDAC6;CSTA;IST1;STUB1;TSPAN15;KNG1
prerank,GO_Biological_Process_2025__Epithelial Tube Morphogenesis (GO:0060562),0.2691332597401694,0.7181051254191931,0.8257839721254355,0.9592127909719677,1.0,6/8,55.04%,PODXL;BSG;MTSS1;CSF1R;PKN1;CCM2
prerank,GO_Biological_Process_2025__Monoatomic Cation Homeostasis (GO:0055080),0.23313262017934985,0.717590038178596,0.86892177589852,0.9593318886981902,1.0,2/15,6.16%,SNCA;ASPH
prerank,GO_Biological_Process_2025__Collagen Catabolic Process (GO:0030574),0.2392292528212609,0.7172161225088831,0.8482905982905983,0.9592977626066745,1.0,2/13,11.84%,MMP19;MMP25
prerank,GO_Biological_Process_2025__Lytic Vacuole Organization (GO:0080171),-0.20666195844050655,-0.7163054800021069,0.883495145631068,1.0,1.0,8/9,60.18%,GRN;CLN5;HPS4;GAA;VPS18;ACP2;HOOK3;SNAPIN
prerank,GO_Biological_Process_2025__Protein Polyubiquitination (GO:0000209),0.21153379305290296,0.7160678677908859,0.8686354378818737,0.960124219968097,1.0,12/25,45.25%,UBE2O;TPP2;NPEPPS;FBXO7;UBR4;SKP1;UBE2L3;UBE2J1;HUWE1;UBE2V1;TRIM25;LNPEP
prerank,GO_Biological_Process_2025__Regulation of Extracellular Matrix Disassembly (GO:0010715),0.28850376876378503,0.7150051239598568,0.839907192575406,0.9608466501097999,1.0,1/7,1.91%,TGFB1
prerank,GO_Biological_Process_2025__Positive Regulation of T Cell Cytokine Production (GO:0002726),-0.2478558494336725,-0.7144661912778395,0.8313953488372093,1.0,1.0,5/6,46.30%,HLA-A;SECTM1;TRAF6;CD55;CD81
prerank,GO_Biological_Process_2025__Sterol Transport (GO:0015918),0.24538966917945118,0.7122056333456884,0.8515709642470206,0.963507352889573,1.0,5/12,46.94%,VAPA;VAPB;LDLR;CD36;LDLRAP1
prerank,GO_Biological_Process_2025__Homophilic Cell Adhesion via Plasma Membrane Adhesion Molecules (GO:0007156),0.2048205992449848,0.7121479659943211,0.8816986855409504,0.9630811504058344,1.0,8/28,29.99%,NEXN;CDH17;ESAM;HMCN2;L1CAM;FAT2;BSG;PECAM1
prerank,GO_Biological_Process_2025__Epithelial Cell Differentiation (GO:0030855),0.20180611355016415,0.7110590030473585,0.8859737638748738,0.963842340954838,1.0,8/30,24.15%,CDHR2;RAB10;VDAC1;GSTK1;FGFR2;CPT1A;TOLLIP;FN3K
prerank,GO_Biological_Process_2025__Regulation of JNK Cascade (GO:0046328),0.2095390424731788,0.7107575938164344,0.8877551020408163,0.9636916489174632,1.0,17/24,69.53%,APP;SDCBP;COPS5;DUSP3;FLT4;TNIK;TAOK1;MAP3K5;TAOK3;MINK1;PLCB1;PRMT1;AIDA;MAP4K4;AMBP;TGFBR3;DUSP22
prerank,GO_Biological_Process_2025__Positive Regulation of Calcium Ion Transport (GO:0051928),0.2558185468016291,0.7103236277202999,0.8433333333333334,0.9637376131089811,1.0,2/10,16.69%,MYLK;PDGFRB
prerank,GO_Biological_Process_2025__Regulation of Hydrolase Activity (GO:0051336),0.2134340445212977,0.7099933383412327,0.8775510204081632,0.9636134896501872,1.0,9/21,43.20%,PRKG1;PDE3A;NTRK2;VAV1;PTK2;RAB3GAP1;TBC1D15;RAB3GAP2;RDX
prerank,GO_Biological_Process_2025__Negative Regulation of Endocytosis (GO:0045806),-0.16343595720623183,-0.7094981512703616,0.9038461538461539,1.0,1.0,13/15,54.88%,RNASE1;ADIPOQ;SIRPA;APOC1;APOC2;APOC3;LGALS3;PLSCR1;RACK1;PICALM;SNX3;PIP4P2;PRTN3
prerank,GO_Biological_Process_2025__Positive Regulation of Insulin Secretion (GO:0032024),-0.1898815241754723,-0.7085377687358199,0.896551724137931,1.0,1.0,11/11,81.11%,PDHX;NLGN2;GPLD1;RBP4;PSMD9;PPP3CB;ACSL4;GCG;C2CD2L;STX4;MCU
