Protein_Group	Genes	SAX_Pooled_vs_RAW_Pooled_logFC	SAX_Pooled_vs_RAW_Pooled_pval	Removed?	Contaminant?
Q8TDW7	FAT3	4.24473407649979	8.50449795733845e-08	No	No
Q8TDY8	IGDCC4	4.50910076026931	5.568253217621039e-11	No	No
Q8TDZ2	MICAL1	7.99954847833931	2.48945407212794e-36	No	No
Q8TE77	SSH3	6.7673733779531	1.24776810873612e-21	No	No
Q8TEA8	DTD1	7.13476207752435	2.69824885911128e-27	No	No
Q8TEB1	DCAF11	3.33275931352595	1.5343914910947902e-09	No	No
Q8TEQ6	GEMIN5	1.99812741976266	4.79911363327858e-06	No	No
Q8TER0	SNED1	3.4800138076566	1.63717038475518e-15	No	No
Q8TEU8	WFIKKN2	5.53291237500435	6.0405259132537e-08	No	No
Q8TEW0	PARD3	7.811685448133	1.13149188846363e-26	No	No
Q8TEX9	IPO4	3.86719951573044	3.46563848026538e-10	No	No
Q8TF05	PPP4R1	4.30676383627169	3.2233621439416304e-17	No	No
Q8TF42	UBASH3B	11.0375346202134	5.0356263988471894e-36	No	No
Q8TF64	GIPC3	4.25879157785243	1.6753444267406701e-21	No	No
Q8TF66	LRRC15	11.3020451651408	1.87284779166617e-33	No	No
Q8WTU2	SSC4D	4.28285620040926	2.59686895571362e-16	No	No
Q8WU79	SMAP2	5.54573072256156	3.3165813154180603e-09	No	No
Q8WUA7	TBC1D22A	2.74543286239248	2.10197208898036e-12	No	No
Q8WUA8	TSKU	4.39670045842959	1.79232198721926e-19	No	No
Q8WUH6	TMEM263	5.72094678733274	1.41254845718414e-24	No	No
Q8WUJ3	CEMIP	7.2141365801955	1.6410511318441802e-15	No	No
Q8WUM4	PDCD6IP	7.55667396294503	1.03550513177317e-22	No	No
Q8WUT4	LRRN4	10.6479911800673	1.1810129831992601e-20	No	No
Q8WUW1	BRK1	10.6458200049438	2.6189871927812e-35	No	No
Q8WUY1	THEM6	3.82343307774181	4.2761182006749304e-20	No	No
Q8WUY3	PRUNE2	3.83758456857099	1.4871048419318e-07	No	No
Q8WVC6	DCAKD	4.80781400714628	2.43623201921544e-19	No	No
Q8WVJ2	NUDCD2	4.05293627227853	4.32286119184296e-10	No	No
Q8WVM8	SCFD1	3.60083361476907	8.00141160017823e-12	No	No
Q8WVQ1	CANT1	3.98389299115531	7.48318239133273e-10	No	No
Q8WW12	PCNP	3.81238885312924	2.3028899694037902e-10	No	No
Q8WWA0	ITLN1	4.68858675914749	1.1547648571908e-15	No	No
Q8WWA1	TMEM40	10.4778199353311	2.8804289935252503e-31	No	No
Q8WWI5	SLC44A1	10.9884154032081	1.0826006756466199e-40	No	No
Q8WWM7	ATXN2L	5.78179009091118	2.30859074895414e-13	No	No
Q8WWQ8	STAB2	5.46883306665214	2.2865291564142e-12	No	No
Q8WWV6	FCAMR	5.81026145746228	6.556337386168521e-25	No	No
Q8WWZ8	OIT3	5.30168910475312	3.70557850539433e-26	No	No
Q8WXD2	SCG3	8.05243627980548	5.53810678824169e-34	No	No
Q8WXE9	STON2	8.75278568726335	3.66959585482365e-33	No	No
Q8WXF7	ATL1	9.02250362222237	3.16552594639446e-36	No	No
Q8WXG6	MADD	8.30074154905034	1.5614043113033699e-34	No	No
Q8WXX5	DNAJC9	4.75599852435496	2.81842551873761e-07	No	No
Q8WYN0	ATG4A	7.53276450252814	1.99988328118737e-35	No	No
Q8WZ42	TTN	2.78950992737325	6.58685787564918e-13	No	No
Q8WZA0	LZIC	9.00867716055963	1.64813087322775e-33	No	No
Q8WZA1	POMGNT1	3.10636995766993	1.77059982906645e-08	No	No
Q8WZA9	IRGQ	5.26518485347321	1.3951376415436902e-15	No	No
Q92187	ST8SIA4	12.7536424844746	8.41560140920164e-45	No	No
Q92496	CFHR4	5.52407415605162	9.349928190081091e-17	No	No
Q92499	DDX1	9.10141560464965	4.25338179374517e-38	No	No
Q92504	SLC39A7	4.57973527994324	5.5015316610429e-20	No	No
Q92506	HSD17B8	4.47126760928034	1.4548894444073898e-18	No	No
Q92520	FAM3C	1.80869919939538	0.0002659315392838	No	No
Q92530	PSMF1	8.08354657563175	5.2001274723456904e-24	No	No
Q92538	GBF1	7.29248862959292	2.37261605187368e-24	No	No
Q92539	LPIN2	7.75201934572216	8.6752955255782e-31	No	No
Q92544	TM9SF4	3.80391239546304	6.17983042574652e-13	No	No
Q92552	MRPS27	1.30914050023036	0.0024948537111996	No	No
Q92556	ELMO1	7.62161423006229	6.31552765806575e-26	No	No
Q92558	WASF1	10.1441035086387	2.74983111852671e-30	No	No
Q92572	AP3S1	7.69871942765278	4.2545700346419196e-27	No	No
Q92575	UBXN4	6.03320151839566	3.38151078536394e-26	No	No
Q92597	NDRG1	4.80192376722521	1.64860850575632e-08	No	No
Q92598	HSPH1	9.86423692144417	2.93340554083871e-34	No	No
Q92599	SEPTIN8	2.66401859325429	9.58759331497242e-08	No	No
Q92600	CNOT9	4.83172502628305	2.6772145158957897e-22	No	No
Q92608	DOCK2	2.5055082105802	1.32626972052483e-06	No	No
Q92609	TBC1D5	6.11419151479869	4.67815193298773e-18	No	No
Q92614	MYO18A	8.8468937097723	2.80158766498166e-35	No	No
Q92619	ARHGAP45	10.4312855382145	2.09704008733131e-38	No	No
Q92625	ANKS1A	8.25506145923262	4.678185180319969e-30	No	No
Q92673	SORL1	16.9801686944839	5.81229878681325e-47	No	No
Q92686	NRGN	5.27678804062861	2.2094168646891303e-25	No	No
Q92688	ANP32B	9.29396379078593	1.78299899240601e-37	No	No
Q92692	NECTIN2	7.35211799183225	8.504094682694591e-24	No	No
Q92696	RABGGTA	8.5181480827046	8.458818207897969e-28	No	No
Q92734	TFG	8.83378014424921	1.12608030801537e-27	No	No
Q92743	HTRA1	2.72200187573511	5.33627730239892e-12	No	No
Q92747	ARPC1A	6.4400397145585	4.9000537920404096e-30	No	No
Q92752	TNR	7.04960011867943	1.0530866350222e-07	No	No
Q92783	STAM	4.48976579242396	6.31327168250866e-16	No	No
Q92823	NRCAM	7.28686056543488	7.05836328357342e-24	No	No
Q92824	PCSK5	8.81796210940354	7.237760660541271e-14	No	No
Q92841	DDX17	1.88996595683645	0.0090464537264583	No	No
Q92859	NEO1	6.22748056869739	2.9524561443734e-23	No	No
Q92882	OSTF1	8.99898308136539	1.2877052671484199e-36	No	No
Q92888	ARHGEF1	8.66850517196972	7.06046601051668e-21	No	No
Q92890	UFD1	7.30715967009957	5.924839341043839e-26	No	No
Q92896	GLG1	7.17483370003668	8.276443103461621e-15	No	No
Q92900	UPF1	7.06680115863922	1.96388561119323e-23	No	No
Q92905	COPS5	12.1617578406877	3.8794602319799995e-43	No	No
Q92930	RAB8B	6.6040266231634	4.83582415883205e-24	No	No
Q92945	KHSRP	4.74229321362925	1.92398985445563e-11	No	No
Q92947	GCDH	3.92834496894408	1.83729879153601e-10	No	No
Q92954	PRG4	1.13901476950175	7.93186760575911e-05	No	No
Q92973	TNPO1	8.58248883162323	1.54875180530327e-25	No	No
