Protein_Group	Genes	SAX_22001_B_vs_RAW_22001_B_logFC	SAX_22001_B_vs_RAW_22001_B_pval	Removed?	Contaminant?
Q96S97	MYADM	5.41150199756956	5.4716734017398e-14	No	No
Q96S99	PLEKHF1	9.32264438243315	3.83901804913193e-33	No	No
Q96SB3	PPP1R9B	7.02756714939349	1.1541202161786901e-23	No	No
Q96SL4	GPX7	7.18077575596098	7.26130370094138e-23	No	No
Q96SM3	CPXM1	3.92439551117331	2.55284406873432e-06	No	No
Q96SU4	OSBPL9	4.76654097971791	4.69185889176668e-13	No	No
Q96SW2	CRBN	6.74459320821297	2.55930214044794e-22	No	No
Q96T51	RUFY1	9.22891017937728	5.05448121246557e-27	No	No
Q96T66	NMNAT3	6.17968599189698	1.9170507062996e-23	No	No
Q96T76	MMS19	6.96149107637893	3.36237778113732e-16	No	No
Q96TC7	RMDN3	8.09138851277172	1.11993793611015e-16	No	No
Q99417	MYCBP	9.83663850063804	4.92799669301018e-29	No	No
Q99418	CYTH2	7.72577973324648	1.1756550639698099e-28	No	No
Q99426	TBCB	5.38382530708106	1.61717257513241e-17	No	No
Q99435	NELL2	9.58325429286423	4.4145601622212395e-30	No	No
Q99436	PSMB7	10.9291215866973	1.7713864168566801e-31	No	No
Q99439	CNN2	5.95189317847856	6.85718776974431e-18	No	No
Q99442	SEC62	6.89116571617615	1.7795403166428002e-18	No	No
Q99447	PCYT2	5.30724120267872	5.58845518524075e-10	No	No
Q99460	PSMD1	10.5806907634212	6.434086423513781e-31	No	No
Q99470	SDF2	5.77080737867112	9.55985389404766e-17	No	No
Q99471	PFDN5	9.62824685098078	1.57263867599975e-27	No	No
Q99490	AGAP2	6.66139713230891	4.9413641637804504e-24	No	No
Q99497	PARK7	3.3007624784698	1.0521211870793202e-09	No	No
Q99501	GAS2L1	9.66529383360316	1.48104314154511e-28	No	No
Q99519	NEU1	6.46970222972603	2.01898319665558e-06	No	No
Q99523	SORT1	8.88404920253803	1.22820758235005e-28	No	No
Q99536	VAT1	4.02098755943907	1.81778423521774e-10	No	No
Q99538	LGMN	3.7139650458828	1.2204642541256e-13	No	No
Q99542	MMP19	11.9273350730447	5.82100271895392e-32	No	No
Q99570	PIK3R4	6.71734229976487	3.5296210159508697e-22	No	No
Q99574	SERPINI1	8.97948437676222	1.9927869481618998e-29	No	No
Q99576	TSC22D3	5.93291051882924	2.25827902168782e-18	No	No
Q99598	TSNAX	7.97020975816219	4.2303390673382003e-22	No	No
Q99611	SEPHS2	3.7062777100459	0.0002814002430768	No	No
Q99614	TTC1	7.48442724306561	9.02329449541243e-28	No	No
Q99615	DNAJC7	5.74089105068099	5.80952426010813e-17	No	No
Q99623	PHB2	6.9410793032033	6.6041201225794594e-18	No	No
Q99627	COPS8	9.70227578769618	1.1333583264983802e-19	No	No
Q99643	SDHC	6.4739683501775	4.93095691297298e-21	No	No
Q99653	CHP1	8.83945132415774	8.466727478931521e-19	No	No
Q99674	CGREF1	6.5115688062944	1.42309148491648e-26	No	No
Q99683	MAP3K5	11.1231268866499	5.2102323605072206e-31	No	No
Q99685	MGLL	7.14108084939962	9.069830926506821e-23	No	No
Q99698	LYST	9.07160216271663	3.49625427867786e-23	No	No
Q99700	ATXN2	5.68340624166264	9.00820914125399e-08	No	No
Q99704	DOK1	10.0513108735777	9.988406678041399e-27	No	No
Q99714	HSD17B10	8.35728512368686	1.84112489030103e-20	No	No
Q99715	COL12A1	8.29213860533379	7.766399331737711e-19	No	No
Q99719	SEPTIN5	7.26379001663197	2.39602535840265e-19	No	No
Q99720	SIGMAR1	6.7170329620162	1.0291467994892501e-20	No	No
Q99733	NAP1L4	7.62226510686673	5.42308990439023e-25	No	No
Q99735	MGST2	5.76124443521197	4.80130464898424e-22	No	No
Q99747	NAPG	9.61815211919165	6.34036416348266e-27	No	No
Q99757	TXN2	3.41896954388	7.50632813002582e-13	No	No
Q99758	ABCA3	3.77756829333788	8.950547059982e-08	No	No
Q99766	DMAC2L	7.80385801193851	4.45395860306571e-26	No	No
Q99767	APBA2	2.82283350500083	0.0001504614699517	No	No
Q99798	ACO2	6.79881120756734	1.9039409519955303e-15	No	No
Q99805	TM9SF2	9.37350248594324	7.12689486032348e-28	No	No
Q99808	SLC29A1	3.54570103002315	6.69805285560303e-12	No	No
Q99816	TSG101	7.7315009851933	6.24419298240225e-24	No	No
Q99828	CIB1	7.22248646416474	1.75336688508292e-17	No	No
Q99829	CPNE1	4.6083437124946	1.89358123770467e-12	No	No
Q99832	CCT7	7.50561620708984	7.681324978409789e-13	No	No
Q99836	MYD88	6.26146124176448	1.9571286196969297e-11	No	No
Q99873	PRMT1	10.9643616356335	5.3915979541054e-14	No	No
Q99941	ATF6B	3.23994297632358	1.00068344398578e-05	No	No
Q99943	AGPAT1	7.5518954587159	5.797134904941951e-20	No	No
Q99952	PTPN18	4.404488107053	4.39254573556344e-14	No	No
Q99959	PKP2	5.84026234548951	1.0137922813898e-12	No	No
Q99961	SH3GL1	6.56856513838306	5.22402885701918e-17	No	No
Q99983	OMD	12.9840150731848	3.8483468752356404e-35	No	No
Q99996	AKAP9	4.92414499364295	2.34176532694025e-08	No	No
Q9BPW8	NIPSNAP1	8.61474973988868	2.2686417496918097e-11	No	No
Q9BPX5	ARPC5L	6.85844981529565	5.56148799117897e-16	No	No
Q9BPX6	MICU1	7.81673463555404	2.2927234732072402e-20	No	No
Q9BPX7	C7orf25	7.47097413411988	2.51882042545154e-20	No	No
Q9BPZ7	MAPKAP1	5.1562002684454	8.84512357401362e-14	No	No
Q9BQA1	WDR77	7.7503710678462	5.38945916084869e-21	No	No
Q9BQA9	CYBC1	9.33759504300725	9.06654771505622e-24	No	No
Q9BQB6	VKORC1	5.99978556636297	1.031149887587e-23	No	No
Q9BQD3	KXD1	3.64562228387307	3.71448055429682e-08	No	No
Q9BQE3	TUBA1C	8.98275578541366	5.16450985311927e-27	No	No
Q9BQP7	MGME1	4.60651662129884	1.2007146377239e-10	No	No
Q9BQQ3	GORASP1	3.34063533673532	2.1461072193763502e-09	No	No
Q9BQS7	HEPH	4.12454764492166	4.1769234827300996e-13	No	No
Q9BQS8	FYCO1	7.36049414354021	1.45659122002347e-26	No	No
Q9BQT9	CLSTN3	2.67597178216431	1.50109230973762e-05	No	No
Q9BR76	CORO1B	6.38134797822147	3.41693905965611e-20	No	No
Q9BRA2	TXNDC17	2.47105719504293	5.498035713372e-05	No	No
Q9BRG1	VPS25	7.47317857055679	3.57019154983192e-21	No	No
Q9BRJ2	MRPL45	4.75675374729524	1.36827453321823e-10	No	No
Q9BRJ7	NUDT16L1	6.36818527552273	1.46995078163449e-20	No	No
Q9BRK5	SDF4	4.17482888173505	3.60765872062191e-13	No	No
Q9BRP4	PAAF1	6.04044624307407	1.25864076742514e-16	No	No
Q9BRP8	PYM1	5.28723690970103	7.389289624499091e-09	No	No
Q9BRR6	ADPGK	6.04854375696436	1.5877766068557098e-11	No	No
Q9BRT2	UQCC2	4.04190159332441	5.449078813146491e-15	No	No
Q9BRV8	SIKE1	4.46880454918	5.02991828076464e-13	No	No
Q9BRX2	PELO	6.48994224548787	1.59520096351617e-17	No	No
Q9BRY0	SLC39A3	2.36596939941958	4.05238968403687e-08	No	No
Q9BRZ2	TRIM56	6.32030443908804	2.78789511257945e-08	No	No
Q9BS26	ERP44	6.45639174399147	2.23845871902979e-17	No	No
Q9BS40	LXN	5.36952757772559	2.0401198958724698e-11	No	No
Q9BS92	NIPSNAP3B	2.91006318969905	1.38468670736921e-09	No	No
Q9BSD7	NTPCR	3.43139182264857	1.99875374747756e-07	No	No
Q9BSF0	C2orf88	11.0988960896223	2.30723585506903e-34	No	No
Q9BSH4	TACO1	4.41297032103876	6.06654036864947e-16	No	No
Q9BSH5	HDHD3	7.22033639342186	1.4501087926962099e-18	No	No
Q9BSJ2	TUBGCP2	7.92729362993525	9.45684048203071e-14	No	No
Q9BSJ8	ESYT1	9.89242442722724	2.4754366912945998e-23	No	No
Q9BSL1	UBAC1	7.31870966309699	2.06695063350563e-14	No	No
Q9BSQ5	CCM2	8.25155660034376	1.81055956603246e-28	No	No
Q9BSR8	YIPF4	4.68648717972362	1.31343834416322e-13	No	No
Q9BSU1	C16orf70	6.01848886980836	1.66142966754362e-13	No	No
Q9BSW2	CRACR2A	3.79945871071376	9.41592094681759e-10	No	No
Q9BT22	ALG1	4.93522864151934	1.02814177351899e-12	No	No
Q9BT40	INPP5K	8.65942289397958	9.22847433552666e-31	No	No
Q9BT73	PSMG3	2.47717911245498	6.8491126122292e-05	No	No
Q9BT78	COPS4	11.3506701479086	6.1390368433068e-33	No	No
Q9BTE1	DCTN5	5.69563210173484	8.32542878675072e-14	No	No
Q9BTU6	PI4K2A	6.69859806464059	9.31434207327358e-09	No	No
Q9BTV4	TMEM43	9.24201246134426	5.366429921833909e-26	No	No
Q9BTW9	TBCD	6.99073307977944	1.15841322295807e-14	No	No
Q9BTY7	HGH1	2.83054439813465	5.38948876383413e-06	No	No
Q9BTZ2	DHRS4	7.64237050999265	3.07580009666589e-28	No	No
Q9BUB7	TMEM70	2.7987597115646	6.9009971161679e-05	No	No
Q9BUF5	TUBB6	8.5071797227968	1.46694467742488e-26	No	No
Q9BUH6	PAXX	3.2296925946395	6.84319044277365e-06	No	No
Q9BUL8	PDCD10	7.09727995000086	1.51325444836613e-25	No	No
Q9BUN1	MENT	3.50399025048829	9.28780987210272e-10	No	No
Q9BUN8	DERL1	5.62798982316539	1.21851393948545e-17	No	No
Q9BUP3	HTATIP2	5.40343394617257	7.913991425523889e-12	No	No
Q9BUR5	APOO	4.45951964001931	8.30568247588014e-15	No	No
Q9BV20	MRI1	4.43768080491196	4.16105606266284e-11	No	No
Q9BV40	VAMP8	6.33989786939287	4.06042668593229e-21	No	No
Q9BV79	MECR	7.11927462246582	2.89173231401603e-23	No	No
Q9BVA0	KATNB1	6.20151874672039	3.68237089022157e-07	No	No
Q9BVC4	MLST8	2.74030986685391	3.10837381884217e-06	No	No
Q9BVC6	TMEM109	10.1277307529372	1.0639567692274299e-30	No	No
Q9BVG4	PBDC1	5.74542833240762	1.86519524242946e-15	No	No
Q9BVG8	KIFC3	4.66800245781248	1.7077464974346102e-14	No	No
Q9BVG9	PTDSS2	7.03550662047575	1.31428495314632e-21	No	No
Q9BVJ7	DUSP23	3.34034624614179	3.92141118403234e-06	No	No
Q9BVK6	TMED9	10.4136202759315	7.8260593342617995e-31	No	No
Q9BVL4	SELENOO	4.25727956385977	8.1137683814622e-14	No	No
Q9BVQ7	SPATA5L1	2.94345430570471	2.78915071343312e-08	No	No
Q9BVT8	TMUB1	3.48393507333155	1.0603439430420799e-11	No	No
Q9BW04	SARG	9.59191013338249	4.17185121211525e-33	No	No
Q9BW62	KATNAL1	3.42337253613952	3.85865026503404e-10	No	No
Q9BWD1	ACAT2	3.45900295357136	1.65854602369217e-07	No	No
Q9BWF3	RBM4	2.70716856573128	0.0002680419123477	No	No
Q9BWH2	FUNDC2	4.35940315855127	9.521796414112192e-15	No	No
Q9BWM7	SFXN3	7.34378136516616	1.4565211765926199e-22	No	No
Q9BWP8	COLEC11	6.06629627974181	1.46678511002082e-23	No	No
Q9BWS9	CHID1	2.90539125945479	4.90307709383706e-05	No	No
Q9BX10	GTPBP2	8.14183267377898	6.264411549574001e-19	No	No
Q9BX59	TAPBPL	5.40107019670133	2.6654153953106202e-17	No	No
Q9BX67	JAM3	6.39960600079167	2.5726609989813202e-23	No	No
Q9BX68	HINT2	11.048687314819	7.3971502274215e-30	No	No
Q9BX69	CARD6	5.46500440606858	9.47763552382067e-13	No	No
Q9BX74	TM2D1	2.4041122345135	5.71751215405086e-08	No	No
Q9BX93	PLA2G12B	3.24459468950494	1.15024642381907e-11	No	No
Q9BXA5	SUCNR1	5.52722879171155	2.05094250063021e-21	No	No
Q9BXB4	OSBPL11	4.32447524084418	2.5302006349489504e-09	No	No
Q9BXD5	NPL	5.50298154872898	9.937606050398341e-17	No	No
Q9BXJ0	C1QTNF5	2.72897131544301	8.92890200746243e-06	No	No
Q9BXJ4	C1QTNF3	6.45159972763656	2.82210997823377e-23	No	No
Q9BXJ9	NAA15	5.72172984643798	1.1134405260612902e-15	No	No
Q9BXK5	BCL2L13	8.4038097993195	1.09746426805265e-19	No	No
Q9BXN1	ASPN	8.40610955487734	4.53341687742313e-26	No	No
Q9BXS4	TMEM59	4.88004884888566	1.67619562899466e-08	No	No
Q9BXS5	AP1M1	8.02282026095389	6.49531840988163e-17	No	No
Q9BXW7	HDHD5	4.36625711557744	8.73343022927991e-15	No	No
Q9BXX0	EMILIN2	5.64869059268236	2.81598000064449e-16	No	No
Q9BY32	ITPA	4.99729681127784	1.0264522878764398e-11	No	No
Q9BY43	CHMP4A	9.45594329565516	6.46792523106172e-28	No	No
Q9BY44	EIF2A	5.16348250891272	4.40206062696771e-07	No	No
Q9BY67	CADM1	4.87109698640527	8.25575834296449e-13	No	No
Q9BYB0	SHANK3	4.30343536548537	2.09542227613036e-09	No	No
Q9BYC5	FUT8	7.84598892401932	2.22752523798625e-23	No	No
Q9BYD6	MRPL1	5.67340732683596	2.08909095262606e-16	No	No
Q9BYE9	CDHR2	5.73921665710259	7.095485700517091e-23	No	No
Q9BYH1	SEZ6L	8.01494414087582	2.8933494967830804e-25	No	No
Q9BYI3	FAM126A	10.3431259685235	1.5279663813048401e-19	No	No
Q9BYJ0	FGFBP2	4.54912056319962	4.98059545248041e-13	No	No
Q9BYM8	RBCK1	7.02516255690607	2.5302487943932002e-26	No	No
Q9BYT8	NLN	2.59059559836977	3.93438678065228e-07	No	No
Q9BYZ2	LDHAL6B	5.74781065913387	3.97013331291173e-21	No	No
Q9BZ67	FRMD8	4.96567947388681	5.5077588522135405e-14	No	No
Q9BZ72	PITPNM2	10.0282215242828	5.62523055061246e-26	No	No
Q9BZE1	MRPL37	5.30059151360074	1.09772600164951e-19	No	No
Q9BZE9	ASPSCR1	5.5723968739447	1.95247534115274e-08	No	No
Q9BZF1	OSBPL8	9.03048963049454	5.94300547267332e-28	No	No
Q9BZF9	UACA	9.40683402971883	6.76669810023441e-32	No	No
Q9BZG1	RAB34	5.30740001875099	1.4046107366143599e-11	No	No
Q9BZH6	WDR11	9.55056866649786	1.45879459252679e-23	No	No
Q9BZI7	UPF3B	3.31855891147748	1.60468586073549e-07	No	No
Q9BZK7	TBL1XR1	3.98365482876969	1.04496867713116e-09	No	No
Q9BZL4	PPP1R12C	8.77002290844483	3.88018985549014e-25	No	No
Q9BZL6	PRKD2	5.81897084005264	4.13781322673175e-14	No	No
Q9BZQ8	NIBAN1	11.5076038599524	5.00240674141901e-17	No	No
Q9BZV1	UBXN6	5.73554656520198	1.18587370571589e-20	No	No
Q9BZW5	TM6SF1	4.54828057095481	5.9563026775152e-16	No	No
Q9BZZ5	API5	5.15448459144411	5.56976106748208e-16	No	No
Q9C005	DPY30	2.83422289537501	4.28307052788116e-09	No	No
Q9C035	TRIM5	3.09542284106548	2.49132193687678e-08	No	No
Q9C037	TRIM4	6.59356976876009	6.33796410751692e-13	No	No
Q9C073	FAM117A	3.20249865190296	5.37331507468026e-05	No	No
Q9C0B1	FTO	5.4881742427252	1.12054504588883e-12	No	No
Q9C0B5	ZDHHC5	5.88893492647543	7.63698916046498e-11	No	No
Q9C0C9	UBE2O	10.8868781120817	8.29882462945903e-33	No	No
Q9C0E2	XPO4	3.74080087821254	6.84238964920038e-14	No	No
Q9C0E8	LNPK	7.50152107912582	4.65857824831622e-24	No	No
Q9C0F1	CEP44	4.36868854419946	1.3973766918799e-13	No	No
Q9C0H2	TTYH3	8.52475067319616	1.84630342265975e-29	No	No
Q9C0I1	MTMR12	9.41802610996282	1.28069042198036e-23	No	No
Q9GZM5	YIPF3	7.33506828464642	8.64827583438569e-24	No	No
Q9GZM7	TINAGL1	5.72635070131848	3.16742261136984e-17	No	No
Q9GZN8	C20orf27	4.18549938791731	1.15930154193671e-16	No	No
Q9GZP0	PDGFD	4.69388175172289	4.23870202881783e-13	No	No
Q9GZP4	PITHD1	6.91849542544905	1.7826674917223898e-22	No	No
Q9GZQ3	COMMD5	3.73118331975085	7.0145488507865995e-12	No	No
Q9GZS3	WDR61	4.96941431504586	4.14273614638497e-11	No	No
Q9GZT3	SLIRP	4.38657499858242	8.349722100154e-09	No	No
Q9GZT6	CCDC90B	4.6337522421914	1.26697723220753e-14	No	No
Q9GZU7	CTDSP1	4.23494731646651	6.862361559906629e-11	No	No
Q9GZX9	TWSG1	8.68091282948678	3.28719477564475e-27	No	No
Q9GZY6	LAT2	5.18453832254643	1.44257025226227e-14	No	No
Q9GZY8	MFF	8.87985900345053	5.32089896761187e-26	No	No
Q9GZZ9	UBA5	7.83405082790052	1.50316934491338e-23	No	No
Q9H000	MKRN2	2.46304988819455	1.01953042629474e-08	No	No
Q9H015	SLC22A4	4.61128601314618	4.2117919108662704e-17	No	No
Q9H019	MTFR1L	10.9079032158762	1.8519481810785802e-31	No	No
Q9H061	TMEM126A	3.71817476237581	4.87126069386832e-13	No	No
Q9H074	PAIP1	5.78671644256566	2.3724806354997003e-16	No	No
Q9H082	RAB33B	4.42977544053155	0.0018668363195649	No	No
Q9H0A8	COMMD4	4.55830134772857	9.663660644900461e-19	No	No
Q9H0E2	TOLLIP	7.04412579542928	1.25458836159887e-22	No	No
Q9H0F6	SHARPIN	5.61103866410707	1.21149630702803e-08	No	No
Q9H0J9	PARP12	3.02176529848871	3.5200411397155205e-09	No	No
Q9H0N5	PCBD2	3.84519548287798	5.7364990697531e-15	No	No
Q9H0P0	NT5C3A	8.4970245277707	5.49517246578174e-23	No	No
Q9H0R1	AP5M1	6.22775869966502	4.63221638863153e-05	No	No
Q9H0R3	TMEM222	3.48067807761554	2.34084026325193e-05	No	No
Q9H0R4	HDHD2	7.1187177537812	6.62579153850995e-14	No	No
Q9H0U3	MAGT1	8.79718921465538	2.2767872254545e-24	No	No
Q9H0U4	RAB1B	6.04972581854044	3.03662386776443e-20	No	No
Q9H0U6	MRPL18	3.5652585960224	4.02275383234769e-08	No	No
Q9H0V9	LMAN2L	4.0264258030835	2.5431062218230302e-15	No	No
Q9H0W8	SMG9	4.18096578173826	6.0606563210953e-05	No	No
Q9H0W9	C11orf54	7.41016502689562	2.19831701463142e-12	No	No
Q9H0X4	FAM234A	8.2366986080116	2.46298262317383e-19	No	No
Q9H159	CDH19	6.90620359707498	2.2600310536047e-17	No	No
Q9H173	SIL1	9.44141113002134	7.70813141900822e-29	No	No
Q9H1A4	ANAPC1	3.38612104668564	1.8728209408819697e-11	No	No
Q9H1B5	XYLT2	8.78289924671849	7.678593611560391e-25	No	No
Q9H1E5	TMX4	7.3561209842339	3.43761106776159e-18	No	No
Q9H1H9	KIF13A	4.97530520876487	7.1806137871547395e-16	No	No
Q9H1I8	ASCC2	4.04812676103142	2.61313821556857e-13	No	No
Q9H1J1	UPF3A	5.81151006889941	1.83655755138978e-23	No	No
Q9H1K0	RBSN	4.41535349302437	0.0003603078346873	No	No
Q9H1P3	OSBPL2	6.56920250062396	1.7934607988118e-20	No	No
Q9H1Y0	ATG5	5.90731250986465	2.3114715183948003e-10	No	No
Q9H1Z4	WDR13	4.38434908404841	3.09083928051848e-10	No	No
Q9H223	EHD4	10.9825594952603	2.81430989071424e-16	No	No
Q9H244	P2RY12	6.99513389282929	5.60672850213256e-25	No	No
Q9H251	CDH23	10.6087850182618	3.33570782897363e-33	No	No
Q9H257	CARD9	7.36677027049338	5.5736391482747e-06	No	No
Q9H267	VPS33B	7.63764511145443	2.48724489549935e-18	No	No
Q9H269	VPS16	12.6678715993506	2.71879263123118e-24	No	No
Q9H270	VPS11	9.54438728759502	1.70738019232418e-21	No	No
Q9H299	SH3BGRL3	2.71630432476354	6.70147493222907e-08	No	No
Q9H2C0	GAN	4.2485914787457	6.46074146227911e-13	No	No
Q9H2D6	TRIOBP	6.3926816004434	2.5422219209095e-22	No	No
Q9H2G2	SLK	10.5903032913425	9.68081255468271e-32	No	No
Q9H2I8	LRMDA	2.93790821332391	0.0001044161737431	No	No
Q9H2J4	PDCL3	4.09618168273472	9.6425460717951e-09	No	No
Q9H2K0	MTIF3	3.49395075834969	0.0002735187862445	No	No
Q9H2K8	TAOK3	9.82720531718899	1.91950199238497e-27	No	No
Q9H2M9	RAB3GAP2	9.46916517892394	9.549989090655539e-30	No	No
Q9H2U2	PPA2	10.1794947558627	2.19864977498942e-29	No	No
Q9H305	CDIP1	4.64063831040154	4.90627616683034e-16	No	No
Q9H330	TMEM245	6.58093046221334	7.397293383375829e-16	No	No
Q9H3F6	KCTD10	3.19485760211386	9.82537816648475e-07	No	No
Q9H3G5	CPVL	7.53273755699015	9.53033410047911e-16	No	No
Q9H3H3	C11orf68	6.93092414654219	8.40462424992753e-26	No	No
Q9H3K2	GHITM	2.3431443742275	4.10649091384729e-06	No	No
Q9H3M7	TXNIP	7.02078088917645	8.0905835562503e-06	No	No
Q9H3N1	TMX1	6.91314559027008	1.0443830671893501e-21	No	No
Q9H3P7	ACBD3	8.66882130697216	2.8414345053821297e-30	No	No
Q9H3S7	PTPN23	7.01152322429251	5.383388475882559e-12	No	No
Q9H3U1	UNC45A	8.54271554267266	2.04994160261343e-20	No	No
Q9H3U5	MFSD1	8.14805684848125	8.72582622843297e-28	No	No
Q9H3Z4	DNAJC5	5.38954905308152	1.3842660235963499e-13	No	No
Q9H425	C1orf198	9.14491367498673	3.57663887460464e-27	No	No
Q9H444	CHMP4B	6.22293873608912	2.4770937912867e-22	No	No
Q9H446	RWDD1	6.47149581176901	5.50205681011152e-23	No	No
Q9H479	FN3K	7.48312478748262	2.47053779995614e-19	No	No
Q9H488	POFUT1	5.39916185183667	9.61472421316016e-07	No	No
Q9H497	TOR3A	4.40304388786654	3.4207893361883895e-11	No	No
Q9H4A3	WNK1	7.48101722403957	1.48441961650979e-25	No	No
Q9H4A4	RNPEP	4.13836198983835	2.24766380782943e-08	No	No
Q9H4A6	GOLPH3	7.7019363692108	3.9104669463833505e-21	No	No
Q9H4A9	DPEP2	4.13898795455218	3.84798514470791e-06	No	No
Q9H4B6	SAV1	6.09833633241594	5.88895437186512e-16	No	No
Q9H4B7	TUBB1	5.75916719977338	4.54718330074073e-20	No	No
Q9H4E7	DEF6	9.3449793397002	1.6770760854173101e-21	No	No
Q9H4I9	SMDT1	5.63482902634491	2.74817616160029e-21	No	No
Q9H4L5	OSBPL3	4.80949999224814	5.42553905498794e-11	No	No
Q9H4M9	EHD1	7.02665566327895	3.05795585155301e-13	No	No
Q9H4X1	RGCC	5.55711709222165	4.66407352088926e-15	No	No
Q9H553	ALG2	5.92996305801559	4.03664884447456e-11	No	No
Q9H5N1	RABEP2	7.87146781895982	4.20448716917859e-20	No	No
Q9H5X1	CIAO2A	6.48008551943443	7.98645622157601e-24	No	No
Q9H6A9	PCNX3	4.10366319305147	3.62899031368315e-06	No	No
Q9H6H4	REEP4	3.9578574537553	9.48570339944765e-15	No	No
Q9H6Q3	SLA2	8.81046377533087	9.53512518495836e-20	No	No
Q9H6S0	YTHDC2	5.6014485406777	9.27137854583167e-13	No	No
Q9H6T3	RPAP3	4.52600551002412	5.38223921848659e-17	No	No
Q9H6U6	BCAS3	4.2710347976498	2.0959483708054899e-16	No	No
Q9H6U8	ALG9	7.48578698145873	8.78393258128329e-28	No	No
Q9H6V9	LDAH	5.23667844076557	4.1147602905816e-20	No	No
Q9H6X2	ANTXR1	2.82506042752243	5.60453775606453e-06	No	No
Q9H6Z4	RANBP3	12.3531495489059	3.90564116685399e-07	No	No
Q9H773	DCTPP1	4.2457692481388	6.78466464435537e-14	No	No
Q9H7B4	SMYD3	7.39815572291371	4.899800788115379e-12	No	No
Q9H7C9	AAMDC	3.16894332272361	6.414228184964231e-09	No	No
Q9H7D0	DOCK5	9.49149764403276	7.5342141277655e-20	No	No
Q9H7D7	WDR26	7.22966782095786	5.0081800626431e-19	No	No
Q9H7J1	PPP1R3E	6.54928855244694	3.85952358738331e-18	No	No
Q9H7M9	VSIR	8.88732630666465	2.31452930787354e-23	No	No
Q9H7Z7	PTGES2	5.33360133505377	5.37508461611357e-18	No	No
Q9H813	PACC1	3.35036637282224	7.01674366104018e-12	No	No
Q9H832	UBE2Z	9.1002270664026	7.10531732947142e-27	No	No
Q9H845	ACAD9	8.78558582135997	1.0574138928157899e-22	No	No
Q9H853	TUBA4B	5.63588521367614	8.93375079433313e-06	No	No
Q9H871	RMND5A	5.10688175574426	5.83094838244292e-18	No	No
Q9H8H3	METTL7A	9.38709278948599	2.94409247283113e-23	No	No
Q9H8J5	MANSC1	7.13186075323577	3.18731734191306e-24	No	No
Q9H8M1	COQ10B	4.30841642397479	4.1229819272100697e-16	No	No
Q9H8M7	MINDY3	8.9635352112684	3.04810691928788e-30	No	No
Q9H8W4	PLEKHF2	7.95979503315411	7.174626353332411e-17	No	No
Q9H8Y8	GORASP2	6.15102878424878	4.4055764091009505e-21	No	No
Q9H910	JPT2	5.21333669337389	1.88174759616999e-08	No	No
Q9H939	PSTPIP2	7.06485152027957	1.0082483016436199e-22	No	No
Q9H9A5	CNOT10	4.37503020769128	1.60257048990311e-14	No	No
Q9H9A6	LRRC40	6.10982054762555	1.1171597151074e-14	No	No
Q9H9B4	SFXN1	8.85943861378901	1.13353104362472e-18	No	No
Q9H9C1	VIPAS39	3.50255590226347	4.87205333757016e-08	No	No
Q9H9E3	COG4	5.25450305731527	3.5363129058729905e-09	No	No
Q9H9H4	VPS37B	8.50919527331184	9.67196121088313e-27	No	No
Q9H9J2	MRPL44	5.12763442298495	4.74660221787021e-12	No	No
Q9H9P8	L2HGDH	4.50279058921684	3.52999971440505e-16	No	No
Q9H9Q2	COPS7B	9.38754598703827	4.20643934969519e-26	No	No
Q9HA64	FN3KRP	7.35174500048569	2.72655101859473e-23	No	No
Q9HA65	TBC1D17	3.64276745106362	1.2028854601104e-13	No	No
Q9HA77	CARS2	7.05692074942064	7.5833077567354e-18	No	No
Q9HAB8	PPCS	6.44115819202021	1.01620760221497e-11	No	No
Q9HAD4	WDR41	8.3645617478396	2.4372019677160698e-29	No	No
Q9HAP2	MLXIP	5.73429071944335	3.0696591274319e-17	No	No
Q9HAS0	C17orf75	5.39532367046607	4.31743986900959e-13	No	No
Q9HAT2	SIAE	6.53172397654231	1.38867625310813e-23	No	No
Q9HAU5	UPF2	4.739297701278	2.0322415319482e-18	No	No
Q9HAV0	GNB4	9.00352521456162	7.31848620149242e-13	No	No
Q9HAV7	GRPEL1	6.19637607756077	4.5104969564242805e-15	No	No
Q9HB07	MYG1	4.83179766509755	1.3839253833640498e-11	No	No
Q9HB19	PLEKHA2	2.6159869223546	0.0001681867704812	No	No
Q9HB40	SCPEP1	9.15490553593294	5.5762939311461394e-18	No	No
Q9HB66	MKKS	2.5563941664138	1.9893266336661e-06	No	No
Q9HB71	CACYBP	6.07266395942992	1.3035820362815199e-12	No	No
Q9HB90	RRAGC	5.92419710915131	3.38127201840368e-16	No	No
Q9HBB8	CDHR5	4.10093010293505	5.00333776427937e-10	No	No
Q9HBE5	IL21R	2.49004735432298	4.2956431837945e-05	No	No
Q9HBF4	ZFYVE1	3.73630559730526	9.85041672259339e-10	No	No
Q9HBH0	RHOF	6.36687780157258	7.518021310895551e-19	No	No
Q9HBH5	RDH14	2.75023334779624	1.86800441256426e-08	No	No
Q9HBI0	PARVG	4.14771756684122	3.88390058804137e-12	No	No
Q9HBI1	PARVB	5.40277696978451	8.01416670215266e-15	No	No
Q9HBL0	TNS1	7.71597589134743	1.52038778690999e-26	No	No
Q9HBL7	PLGRKT	8.69430656354354	1.56791246668919e-23	No	No
Q9HBM0	VEZT	2.34759421987819	2.04040559741383e-05	No	No
