term,fdr,Odds Ratio,Combined Score,Genes,description
Epigenetic Regulation by WDR5-containing Histone Modifying Complexes,0.8053865,2.056113,1.910418,PLIN1,Epigenetic Regulation by WDR5-containing Histone Modifying Complexes
Global Genome Nucleotide Excision Repair (GG-NER),0.8053865,2.056113,1.910418,CUL4B,Global Genome Nucleotide Excision Repair (GG-NER)
Signaling by NOTCH1,0.8053865,2.056113,1.910418,HDAC7,Signaling by NOTCH1
MAP2K and MAPK Activation,0.8053865,2.056113,1.910418,BRAF,MAP2K and MAPK Activation
Initial Triggering of Complement,0.8053865,1.492661,1.384164,IGLV3-22;IGHV3-9,Initial Triggering of Complement
Amino Acids Regulate mTORC1,0.8053865,1.987273,1.796407,MTOR,Amino Acids Regulate mTORC1
"Cell Death Signalling via NRAGE, NRIF and NADE",0.8053865,1.987273,1.796407,AKAP13,"Cell Death Signalling via NRAGE, NRIF and NADE"
RAF Activation,0.8053865,1.987273,1.796407,BRAF,RAF Activation
RHOA GTPase Cycle,0.8053865,1.455807,1.307591,AKAP13;ARHGAP35,RHOA GTPase Cycle
FCGR3A-mediated IL10 Synthesis,0.8053865,1.455807,1.307591,IGLV3-22;IGHV3-9,FCGR3A-mediated IL10 Synthesis
Gene Expression (Transcription),0.8053865,1.143546,1.011725,IGFBP1;IPO8;STK11;CDC27;TXNIP;PLIN1;MTOR;HDAC7,Gene Expression (Transcription)
Signaling by RAF1 Mutants,0.8053865,1.922874,1.691727,BRAF,Signaling by RAF1 Mutants
MET Promotes Cell Motility,0.8053865,1.922874,1.691727,LAMA5,MET Promotes Cell Motility
O-linked Glycosylation of Mucins,0.8053865,1.8625,1.595381,GALNT7,O-linked Glycosylation of Mucins
SUMOylation of DNA Damage Response and Repair Proteins,0.8053865,1.8625,1.595381,HDAC7,SUMOylation of DNA Damage Response and Repair Proteins
Signaling by SCF-KIT,0.8053865,1.8625,1.595381,SH2B3,Signaling by SCF-KIT
Signaling by FGFR2,0.8053865,1.805785,1.506506,BRAF,Signaling by FGFR2
Interleukin-12 Signaling,0.8053865,1.805785,1.506506,CA1,Interleukin-12 Signaling
Iron Uptake and Transport,0.8053865,1.805785,1.506506,FTL,Iron Uptake and Transport
