Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,GO_Biological_Process_2025__C4-dicarboxylate Transport (GO:0015740),-0.8237506356745323,-1.6411828838751303,0.033816425120772944,0.6294989426105208,1.0,2/6,3.94%,LRRC8C;SLC25A12
prerank,GO_Biological_Process_2025__Regulation of Smooth Muscle Contraction (GO:0006940),0.8733893516276253,1.6406914483445632,0.008333333333333333,0.24138045576487613,0.998,3/7,1.77%,CAV1;CNN1;SETD3
prerank,GO_Biological_Process_2025__Regulation of Viral Entry Into Host Cell (GO:0046596),0.820777418137782,1.6375689899255923,0.015772870662460567,0.24872180491693385,0.998,4/10,7.51%,LGALS9;SMPD1;LGALS1;FURIN
prerank,GO_Biological_Process_2025__Positive Regulation of Viral Entry Into Host Cell (GO:0046598),0.8699769599073038,1.6353859877043662,0.011382113821138212,0.24872608628514603,0.999,4/7,7.51%,LGALS9;SMPD1;LGALS1;FURIN
prerank,GO_Biological_Process_2025__Positive Regulation by Symbiont of Entry Into Host (GO:0075294),0.8699769599073038,1.6353859877043662,0.011382113821138212,0.24872608628514603,0.999,4/7,7.51%,LGALS9;SMPD1;LGALS1;FURIN
prerank,GO_Biological_Process_2025__Regulation of Double-Strand Break Repair via Nonhomologous End Joining (GO:2001032),-0.8574132800224561,-1.6327956810795115,0.031026252983293555,0.6642122648943652,1.0,3/5,8.22%,PRKDC;NUDT16L1;MRE11
prerank,GO_Biological_Process_2025__Regulation of Cell Migration (GO:0030334),0.503120648561957,1.6321521167417443,0.0,0.25631226300773113,0.999,45/212,15.24%,SEMA4C;RNASE1;CAV1;TNR;RBBP4;RET;STC1;SEMA3F;CHGA;NF1;MITF;EPPK1;MYO1E;AFDN;TJP1;CHRD;MMP14;RACK1;MIA3;THY1;TMSB4X;SEMA6D;EMILIN2;DUSP3;ANGPTL3;IGF1;LAMB1;ADAM15;GRN;FERMT2;ELP3;BMP10;MIEN1;NF2;CEMIP;ANXA1;RELN;PTPRK;UBE2I;ITGAX;LMNA;COL1A1;RDX;PODN;CPNE3
prerank,GO_Biological_Process_2025__Gland Development (GO:0048732),0.7316703358762949,1.6287447800940953,0.00764525993883792,0.26485898412051845,0.999,10/18,16.15%,CAV1;NF1;TG;RIPK3;FADD;LSR;SRP54;EZR;SOD1;DKK3
prerank,GO_Biological_Process_2025__Regulation of Cardiac Muscle Cell Contraction (GO:0086004),0.7934946776985005,1.6282308128864196,0.010769230769230769,0.2628516373611107,0.999,2/11,1.05%,CAV1;STC1
prerank,GO_Biological_Process_2025__Carboxylic Acid Transmembrane Transport (GO:1905039),-0.6711623643294539,-1.6278680852635654,0.01775147928994083,0.6794787552620815,1.0,2/15,3.94%,LRRC8C;SLC25A12
prerank,GO_Biological_Process_2025__Positive Regulation of Lymphocyte Activation (GO:0051251),-0.6373518464228436,-1.627216185302366,0.019498607242339833,0.6689162909464682,1.0,1/17,0.04%,PRKDC
