term,fdr,Odds Ratio,Combined Score,Genes,description
SNS 314,0.7080715,1.399501,1.802052,CAMK2B;PDGFRB;NTRK2;SLK;ROCK2;PRKCD;KIT;TYRO3;PTK2,SNS 314
COLCHICINE,0.7080715,1.484108,1.893513,TUBB;ITGB2;TUBB1;SRI;TUBB4B;TUBB4A;TUBA4A,COLCHICINE
SORAFENIB,0.7080715,1.239583,1.560918,PDGFRB;CAMK2B;LYN;PDGFRA;CSF1R;NTRK2;FLT4;IDH2;MAPK14;SLK;AXL;TAOK1;KIT;CDH13;PTPN6;FGFR3;FGFR1,SORAFENIB
APOMORPHINE,0.7080715,inf,inf,HSD17B10,APOMORPHINE
ISOFLURANE,0.7080715,inf,inf,ATP2C1,ISOFLURANE
PHENYLBUTAZONE,0.7080715,inf,inf,PTGS1,PHENYLBUTAZONE
PROPOFOL,0.7080715,inf,inf,APP,PROPOFOL
FLUNISOLIDE,0.7080715,inf,inf,PLA2G4A,FLUNISOLIDE
PRAZOSIN,0.7080715,inf,inf,HSD17B10,PRAZOSIN
ZILEUTON,0.7080715,inf,inf,MMP2,ZILEUTON
MEFENAMIC ACID,0.7080715,inf,inf,PTGS1,MEFENAMIC ACID
BECLOMETHASONE,0.7080715,inf,inf,ANXA1,BECLOMETHASONE
AMILORIDE,0.7080715,inf,inf,HSD17B10,AMILORIDE
TELMISARTAN,0.7080715,inf,inf,HSD17B10,TELMISARTAN
MESTRANOL,0.7080715,inf,inf,AGT,MESTRANOL
ENOXIMONE,0.7080715,inf,inf,PDE3A,ENOXIMONE
SELEGILINE,0.7080715,inf,inf,MAOB,SELEGILINE
ZOLPIDEM,0.7080715,inf,inf,HSD17B10,ZOLPIDEM
FLUOROURACIL,0.7101694,1.263528,1.509031,PDGFRB;ABCC4;CBR1;COLEC10;NLGN1;HSPA5;KLC1;OSGEP;TYMP;GNAS;CSPG4;FGFR4;FGFR2,FLUOROURACIL
CISPLATIN,0.7143619,1.198112,1.417216,HSPA8;ABCC4;NTRK2;G6PD;HSPA4;MDH2;STAT1;IDH1;HSD17B10;OSGEP;MTHFD1;GNAS;BLMH;GCLM;FGFR3;CDH17;CD44;TGM2;FGFR1,CISPLATIN
TOZASERTIB,0.7576193,1.206465,1.339274,PDGFRB;LYN;NTRK2;SRC;FLT4;MYLK;PAK1;SLK;AXL;TAOK1;TYRO3;BTK;FYN;FGFR3;FGFR1,TOZASERTIB
CYTARABINE,0.7576193,1.398903,1.50411,ABCC4;CPT1A;HSPA4;IDH1;IDH2;BMP7,CYTARABINE
PHENYLEPHRINE,0.7576193,2.330846,2.454363,ITGAM;HSPA4,PHENYLEPHRINE
MGCD265,0.7576193,2.330846,2.454363,AXL;FLT4,MGCD265
DECITABINE,0.7576193,2.330846,2.454363,IDH1;IDH2,DECITABINE
LAMOTRIGINE,0.7576193,2.330846,2.454363,HLA-C;HLA-DRB1,LAMOTRIGINE
ALECTINIB,0.7576193,2.330846,2.454363,EML4;IDH2,ALECTINIB
CILOSTAZOL,0.7576193,2.330846,2.454363,THBD;PDE3A,CILOSTAZOL
DULOXETINE,0.7576193,2.330846,2.454363,NRXN1;NCAM1,DULOXETINE
PSEUDOEPHEDRINE,0.7576193,2.330846,2.454363,PKM;HSD17B10,PSEUDOEPHEDRINE
EPINEPHRINE,0.7576193,1.554117,1.626025,CAST;TPM3;GHRL;HSD17B10,EPINEPHRINE
THIOGUANINE,0.7576193,1.554117,1.626025,PRPS1;CPT1A;IDH1;BMP7,THIOGUANINE
MELATONIN,0.7576193,1.748258,1.817097,TGFB1;MAOB;GCLM,MELATONIN
CHLORPROMAZINE,0.7576193,1.748258,1.817097,HSPA4;IDH1;NTS,CHLORPROMAZINE
INTERFERON BETA 1A,0.7576193,1.748258,1.817097,HLA-B;GAPVD1;HLA-DRB1,INTERFERON BETA 1A
BUPROPION,0.7576193,1.748258,1.817097,EPB41;SACM1L;APOE,BUPROPION
QUERCETIN,0.812508,1.24338,1.192812,PON1;GSR;HSPB1;F2;CD34;HSD17B10;RELA;GALK1,QUERCETIN
CYCLOSPORINE,0.812508,1.24338,1.192812,PPP3R1;ATIC;VCAM1;IMPDH2;ITGB2;UMOD;ITGAL;PPIA,CYCLOSPORINE
DAUNORUBICIN,0.8214817,1.16575,1.09027,CBR1;GSTM3;NRP2;AKR7A2;CPT1A;GPX3;IDH1;IDH2;RPSA;MAN1B1;SOD2;BMP7,DAUNORUBICIN
THALIDOMIDE,0.8214817,1.255246,1.171626,DDB1;VWF;ITGB2;HLA-B;IL6R;FGFR2;CHST3,THALIDOMIDE
PROGESTERONE,0.8214817,1.255246,1.171626,ROCK2;TPM3;SLC2A1;TARDBP;CP;CTSC;TGM2,PROGESTERONE
