"","go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0098773","GO:0098773",155,"GO:0061436",0.624769982594705,128,"skin epidermis development","establishment of skin barrier",0.935919634703196,0.392333333333333,0.907
"GO:0045124","GO:0045124",97,"GO:0045779",0.624769982594705,42,"regulation of bone resorption","negative regulation of bone resorption",0.893114155251142,0.375666666666667,0.943
"GO:0050853","GO:0050853",85,"GO:0034136",0.624769982594705,77,"B cell receptor signaling pathway","negative regulation of toll-like receptor 2 signaling pathway",0.82311598173516,0.361333333333333,0.663
"GO:1990869","GO:1990869",16,"GO:0019221",0.624769982594705,99,"cellular response to chemokine","cytokine-mediated signaling pathway",0.913702283105023,0.358722222222222,0.75
"GO:1900102","GO:1900102",121,"GO:1903071",0.624769982594705,15,"negative regulation of endoplasmic reticulum unfolded protein response","positive regulation of ER-associated ubiquitin-dependent protein catabolic process",0.829207305936073,0.330625,0.756
"GO:0051281","GO:0051281",42,"GO:0090279",0.624769982594705,41,"positive regulation of release of sequestered calcium ion into cytosol","regulation of calcium ion import",0.841876712328767,0.321,0.714
"GO:0006027","GO:0006027",74,"GO:0030213",0.624769982594705,28,"glycosaminoglycan catabolic process","hyaluronan biosynthetic process",0.931490410958904,0.3134,0.788
"GO:0010586","GO:0010586",14,"GO:1902895",0.624769982594705,105,"miRNA metabolic process","positive regulation of miRNA transcription",0.934241095890411,0.304,0.947
"GO:1900746","GO:1900746",7,"GO:0090287",0.624769982594705,29,"regulation of vascular endothelial growth factor signaling pathway","regulation of cellular response to growth factor stimulus",0.862255707762557,0.301,0.804
"GO:0006812","GO:0006812",42,"GO:0090279",0.624769982594705,1055,"monoatomic cation transport","regulation of calcium ion import",0.962381735159817,0.300769230769231,0.651
"GO:0090335","GO:0090335",48,"GO:0045444",0.624769982594705,25,"regulation of brown fat cell differentiation","fat cell differentiation",0.887901369863014,0.2912,0.838
"GO:1904031","GO:1904031",101,"GO:0071902",0.624769982594705,18,"positive regulation of cyclin-dependent protein kinase activity","positive regulation of protein serine/threonine kinase activity",0.825375342465753,0.285466666666667,0.761
"GO:0002092","GO:0002092",21,"GO:2000425",0.624769982594705,27,"positive regulation of receptor internalization","regulation of apoptotic cell clearance",0.867408219178082,0.281285714285714,0.661
"GO:0055008","GO:0055008",86,"GO:0003228",0.624769982594705,61,"cardiac muscle tissue morphogenesis","atrial cardiac muscle tissue development",0.90461095890411,0.276909090909091,0.73
"GO:1902176","GO:1902176",56,"GO:1902042",0.624769982594705,34,"negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway","negative regulation of extrinsic apoptotic signaling pathway via death domain receptors",0.831514155251142,0.2741,0.739
"GO:0050672","GO:0050672",32,"GO:0042127",0.624769982594705,88,"negative regulation of lymphocyte proliferation","regulation of cell population proliferation",0.82014703196347,0.272625,0.661
