,parent,parentTerm,term,fdr,Odds Ratio,Combined Score,Genes,description
110,GO:0030182,neuron differentiation,GO:0030182,0.1874309,4.418145,11.08951,WNT5B;WNT5A,Neuron Differentiation (GO:0030182)
111,GO:1905332,positive regulation of morphogenesis of an epithelium,GO:1905332,0.1880171,12.27916,30.27656,WNT5B,Positive Regulation Of Morphogenesis Of An Epithelium (GO:1905332)
112,GO:0042531,positive regulation of tyrosine phosphorylation of STAT protein,GO:0042531,0.1880171,12.27916,30.27656,IL31RA,Positive Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042531)
113,GO:0018149,peptide cross-linking,GO:0018149,0.1898843,11.40092,27.35957,TGM2,Peptide Cross-Linking (GO:0018149)
114,GO:0060173,limb development,GO:0060173,0.1898843,11.40092,27.35957,COMP,Limb Development (GO:0060173)
115,GO:0006836,neurotransmitter transport,GO:0006836,0.1898843,11.40092,27.35957,SYT1,Neurotransmitter Transport (GO:0006836)
116,GO:0072337,modified amino acid transport,GO:0072337,0.1898843,11.40092,27.35957,SLC47A1,Modified Amino Acid Transport (GO:0072337)
117,GO:0090068,positive regulation of cell cycle process,GO:0090068,0.1898843,4.132829,9.917968,PDGFRB;LRP5,Positive Regulation Of Cell Cycle Process (GO:0090068)
118,GO:1902175,regulation of oxidative stress-induced intrinsic apoptotic signaling pathway,GO:1902175,0.1898843,11.40092,27.35957,VNN1,Regulation Of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902175)
119,GO:0015695,organic cation transport,GO:0015695,0.1916345,10.63978,24.87902,SLC47A1,Organic Cation Transport (GO:0015695)
