term,ES,NES,fdr,Gene %,Genes,description
DGIdb_Drug_Targets_2024__DISULFIRAM,0.3075167713578862,0.8659544631133859,0.9401998883461192,24.21%,MTOR;SLC6A4;NFKB1;MTHFR,DGIdb_Drug_Targets_2024__DISULFIRAM
DGIdb_Drug_Targets_2024__WARFARIN,0.2991752704499659,0.8629514607110814,0.9434849302721624,69.48%,STX4;ASPH;MTHFR;VKORC1L1;PROC;VKORC1;NEDD4;LRP1;PROS1;VWF;CRP;FGFBP2,DGIdb_Drug_Targets_2024__WARFARIN
DGIdb_Drug_Targets_2024__PREDNISOLONE,0.2987547479268893,0.8621280579662458,0.9446729630709286,27.51%,CD34;MTHFR;TG;ANXA1,DGIdb_Drug_Targets_2024__PREDNISOLONE
DGIdb_Drug_Targets_2024__MENADIONE,0.3007619478900006,0.8613004653259531,0.944113820773782,63.61%,ATXN2;VKORC1L1;PROC;VKORC1;F9;MAOB;PROZ;F7;F10;ALDH1A1;PROS1;F2,DGIdb_Drug_Targets_2024__MENADIONE
DGIdb_Drug_Targets_2024__ERLOTINIB,0.2582064145165059,0.8607576564874655,0.9447730489337122,35.01%,JAK2;YES1;MINK1;PTEN;FGFR3;NF1;LYN;PRKD2;PKN2;SLK,DGIdb_Drug_Targets_2024__ERLOTINIB
DGIdb_Drug_Targets_2024__DABRAFENIB,0.2973084106050738,0.8587880443621464,0.9472291916454922,63.69%,EML4;AKT1;PTEN;NF1;CD274;MAP2K1;MAP2K2;KRAS;G6PD;RAC1,DGIdb_Drug_Targets_2024__DABRAFENIB
DGIdb_Drug_Targets_2024__AT9283,0.3337599965400416,0.8544973912367984,0.948558823806092,15.82%,JAK2;YES1;RPS6KA3,DGIdb_Drug_Targets_2024__AT9283
DGIdb_Drug_Targets_2024__ASG 5ME,0.3444041264446369,0.8534787506958779,0.9492120089607434,52.23%,TUBB6;TUBB4A;TUBB;TUBB4B;TUBB1,DGIdb_Drug_Targets_2024__ASG 5ME
DGIdb_Drug_Targets_2024__CABAZITAXEL,0.3426426364760573,0.8503330348027809,0.952205968726265,52.23%,TUBB6;TUBB4A;TUBA4A;TUBB4B;TUBB1,DGIdb_Drug_Targets_2024__CABAZITAXEL
DGIdb_Drug_Targets_2024__PODOFILOX,0.3456588088496538,0.8501119125781631,0.9512946009954478,52.23%,TUBB6;TUBB4A;TUBB;TUBA4A;TUBB1,DGIdb_Drug_Targets_2024__PODOFILOX
DGIdb_Drug_Targets_2024__TRIAMTERENE,0.3873035223114668,0.8478608867604471,0.9512046061086522,4.70%,JAK2,DGIdb_Drug_Targets_2024__TRIAMTERENE
DGIdb_Drug_Targets_2024__PEMBROLIZUMAB,0.3007384272933872,0.84750997514148,0.9505675975786174,20.02%,JAK2;JAK1;PTEN,DGIdb_Drug_Targets_2024__PEMBROLIZUMAB
DGIdb_Drug_Targets_2024__BINIMETINIB,0.3112591597779867,0.8440928826569646,0.9532198393135134,47.87%,JAK2;PTEN;NF1;MAP2K1;MAP2K2,DGIdb_Drug_Targets_2024__BINIMETINIB
DGIdb_Drug_Targets_2024__AMUVATINIB,0.3858461310089914,0.8426566436872285,0.9507141034229788,21.37%,PDGFRA;PDGFRB,DGIdb_Drug_Targets_2024__AMUVATINIB
DGIdb_Drug_Targets_2024__CAMPTOTHECIN,0.2837901961836101,0.8352934451940149,0.9557401166397989,47.30%,MTOR;ATXN2;PIK3CB;DCK;HSD17B10;MGMT;TGM2,DGIdb_Drug_Targets_2024__CAMPTOTHECIN
DGIdb_Drug_Targets_2024__ARSENIC TRIOXIDE,0.316602998531579,0.8257706519488947,0.9603357767945748,20.80%,TXNRD2;IKBKB;FGFR1,DGIdb_Drug_Targets_2024__ARSENIC TRIOXIDE
DGIdb_Drug_Targets_2024__VATALANIB,0.3031710747358445,0.8221333549393259,0.959999153312618,21.37%,STK3;PDGFRA;PDGFRB,DGIdb_Drug_Targets_2024__VATALANIB
DGIdb_Drug_Targets_2024__LEVODOPA,0.3700260779445895,0.8185384104343804,0.9629077753784122,38.15%,MT-CO1;MTHFR;HSD17B10,DGIdb_Drug_Targets_2024__LEVODOPA
DGIdb_Drug_Targets_2024__MYCOPHENOLATE MOFETIL,0.3715346372416573,0.8161434566406776,0.963733750715615,28.66%,IMPDH2;CES2,DGIdb_Drug_Targets_2024__MYCOPHENOLATE MOFETIL
DGIdb_Drug_Targets_2024__CETUXIMAB,0.2661798790652828,0.813051020834669,0.9630924282664258,21.59%,EGF;CTNNB1;PTEN;VPS37A,DGIdb_Drug_Targets_2024__CETUXIMAB
DGIdb_Drug_Targets_2024__TOSEDOSTAT,0.2771382751765219,0.8090564124479371,0.9630652657774526,20.86%,LNPEP;DNPEP;METAP1;XPNPEP3,DGIdb_Drug_Targets_2024__TOSEDOSTAT
DGIdb_Drug_Targets_2024__PD 0325901,0.3634865540629841,0.8088909760257209,0.9625186299433748,40.88%,PTEN;MAP2K1,DGIdb_Drug_Targets_2024__PD 0325901
DGIdb_Drug_Targets_2024__PANOBINOSTAT,0.3470140026109445,0.8075490393289316,0.9635235043537604,50.73%,SIRT2;HDAC5;ACTL6A;HDAC6,DGIdb_Drug_Targets_2024__PANOBINOSTAT
DGIdb_Drug_Targets_2024__PALBOCICLIB,0.2547041565399071,0.8056642150018798,0.964105114450956,52.66%,MAP4K2;RPS6KA3;PTEN;MAP4K4;TAOK1;MAP4K5;CDK5;ROCK2;PRKAA1;CDK6;DYRK1A,DGIdb_Drug_Targets_2024__PALBOCICLIB
DGIdb_Drug_Targets_2024__VINBLASTINE,0.2798435597499645,0.8033564296847073,0.9674726066048788,52.23%,TUBB6;TBXA2R;TUBB4A;TUBB;TUBA4A;TUBB4B;TUBB1,DGIdb_Drug_Targets_2024__VINBLASTINE
DGIdb_Drug_Targets_2024__MYCOPHENOLIC ACID,0.3016625277596549,0.8017234296607887,0.968463170637258,42.09%,IMPDH2;CES2;NFATC1;HSD17B10;SNCA,DGIdb_Drug_Targets_2024__MYCOPHENOLIC ACID
DGIdb_Drug_Targets_2024__ANG1005,0.301711401217133,0.8009424110922418,0.9676923780101736,59.25%,TUBB6;TUBB4A;TUBB;TUBA4A;TUBB4B;TUBB1;LRP1,DGIdb_Drug_Targets_2024__ANG1005
DGIdb_Drug_Targets_2024__BOSUTINIB,0.3665756222397135,0.8004204549398977,0.9672733522168772,24.95%,BCR;LYN,DGIdb_Drug_Targets_2024__BOSUTINIB
DGIdb_Drug_Targets_2024__SULFASALAZINE,0.3432167924447727,0.8002153643642378,0.9671982019685518,1.46%,ACAT1,DGIdb_Drug_Targets_2024__SULFASALAZINE
DGIdb_Drug_Targets_2024__QUERCETIN,0.2597575500698992,0.7990812256374735,0.9661503889374938,38.57%,CD34;YES1;NFKB1;GALK1;PIK3CB;RELA;HSD17B10;NFKB2,DGIdb_Drug_Targets_2024__QUERCETIN
DGIdb_Drug_Targets_2024__AZACITIDINE,0.3044099274643072,0.7967239356305238,0.9662177439030986,24.21%,HTT;CBL;MTHFR,DGIdb_Drug_Targets_2024__AZACITIDINE
DGIdb_Drug_Targets_2024__TALAZOPARIB,0.3355504617935939,0.7963390826422289,0.966419088356329,20.02%,PSMD4;PTEN,DGIdb_Drug_Targets_2024__TALAZOPARIB
DGIdb_Drug_Targets_2024__PI 88,0.3632702499952936,0.786414642038882,0.9714142664572166,20.80%,FGFR2;FGFR1,DGIdb_Drug_Targets_2024__PI 88
DGIdb_Drug_Targets_2024__GABAPENTIN,0.3480401880024365,0.7789621398812245,0.9681549300977498,7.08%,COMT,DGIdb_Drug_Targets_2024__GABAPENTIN
DGIdb_Drug_Targets_2024__JNJ 26483327,0.3302469283238319,0.7776414914427197,0.966900669113789,56.24%,YES1;LYN;FYN;FLT4;SRC,DGIdb_Drug_Targets_2024__JNJ 26483327
DGIdb_Drug_Targets_2024__THIOGUANINE,-0.2346803263137924,-0.7664264400025246,0.9465329790744732,76.59%,HBB;GGH;IMPDH1;IDH1;NAT1;CPT1A;NT5C2;PRPS1,DGIdb_Drug_Targets_2024__THIOGUANINE
DGIdb_Drug_Targets_2024__DAUNORUBICIN,0.230479185530323,0.7623615431023688,0.9718111385386252,50.73%,HTT;MAN1B1;ABCC1;MTHFR;NRP2;RPSA;DCK;CPT1A;SOD2;IDH2;HDAC5;HDAC6,DGIdb_Drug_Targets_2024__DAUNORUBICIN
DGIdb_Drug_Targets_2024__GDC 0973,0.2998274713425035,0.7576808735117545,0.9735458368338596,47.87%,MAP2K3;MAP2K4;NF1;MAP2K1;MAP2K2,DGIdb_Drug_Targets_2024__GDC 0973
DGIdb_Drug_Targets_2024__CURCUMIN,0.2331098669851485,0.7549714616155544,0.9749213327383832,52.23%,GLS;TUBB6;CCN2;SMAD2;TUBB4A;TUBB;APP;PTGS1;TUBA4A;TUBB4B;TUBB1,DGIdb_Drug_Targets_2024__CURCUMIN
DGIdb_Drug_Targets_2024__ATEZOLIZUMAB,0.2834739874774,0.7535408455117125,0.9756764418347444,36.52%,PTEN;FGFR3;JAK3;CD274,DGIdb_Drug_Targets_2024__ATEZOLIZUMAB
DGIdb_Drug_Targets_2024__DOXORUBICIN,0.2135118264156686,0.7517250314685142,0.9757495719624468,67.53%,ABCC4;SDHB;ABCC3;PIK3CG;CLCN6;PIK3CB;RPSA;CD274;MAPK14;CPT1A;TGFB1;SOD2;NTRK2;MTHFD1;LRP1B;TGM2;FCGR2A;SRC;AKR7A2;NT5E;G6PD;TPMT;BAX;GSTM3;CASP3,DGIdb_Drug_Targets_2024__DOXORUBICIN
DGIdb_Drug_Targets_2024__CYCLOPHOSPHAMIDE,0.2429029109262312,0.7515095613826785,0.9752652134572612,67.49%,CTNNB1;ABCC3;PPP2R5D;FOXO1;CPT1A;SOD2;FCGR2A;ITGAL;IRS1;RAC2;FGFR4;TPMT;BAX;MAPK3,DGIdb_Drug_Targets_2024__CYCLOPHOSPHAMIDE
DGIdb_Drug_Targets_2024__DICLOFENAC,0.3180205394874864,0.7454608994883585,0.9765183715894192,7.69%,PLA2G4A,DGIdb_Drug_Targets_2024__DICLOFENAC
DGIdb_Drug_Targets_2024__PREDNISONE,0.2593158966239781,0.7434273509922923,0.9771685624729256,38.15%,PTPRC;TG;ANXA1;NFATC1;HSD17B10,DGIdb_Drug_Targets_2024__PREDNISONE
DGIdb_Drug_Targets_2024__AT 7519,0.3047288608442108,0.7421299564517657,0.9768952918236908,16.69%,YES1;CDK3,DGIdb_Drug_Targets_2024__AT 7519
DGIdb_Drug_Targets_2024__METFORMIN,0.2488255036943782,0.7409766407440983,0.9768482489826056,50.39%,MTOR;PRKAB2;PTEN;PRKAB1;MAP2K1;NBEA;PRKAA1;PRKAG1,DGIdb_Drug_Targets_2024__METFORMIN
DGIdb_Drug_Targets_2024__PENTOXIFYLLINE,-0.2443095599393019,-0.7383878374952175,0.9417118473818904,75.62%,PCNA;PDE6D;ITGB2;VWF;PDE5A;PDE3A;PDE2A,DGIdb_Drug_Targets_2024__PENTOXIFYLLINE
DGIdb_Drug_Targets_2024__HYDROCHLOROTHIAZIDE,0.2517219305830901,0.7380712261504703,0.9762960371205728,68.18%,GRK5;LRRC15;NUCB2;USP5;PDE3A;PTGS1;PRKCA;CSK;PRKAG2;SERPINE1;ADO;VASP,DGIdb_Drug_Targets_2024__HYDROCHLOROTHIAZIDE
DGIdb_Drug_Targets_2024__ATORVASTATIN,0.2397146609216425,0.7234571385391408,0.9749054326440252,58.27%,CD40LG;POR;PIK3CG;MTHFR;TGM2;HSPD1;LEPR;LIPC;ITGAM,DGIdb_Drug_Targets_2024__ATORVASTATIN
DGIdb_Drug_Targets_2024__CI 1040,0.2590111445197154,0.7193697866426789,0.9769379947793126,50.99%,RPS6KA1;AKT1;ROCK1;MAP2K1;MAP2K2;PRKCA,DGIdb_Drug_Targets_2024__CI 1040
DGIdb_Drug_Targets_2024__TRIAMCINOLONE,0.2634365588554671,0.716203089653476,0.97563958247655,40.59%,LPL;NFKB1;ANXA1;MMP1;TGFB1,DGIdb_Drug_Targets_2024__TRIAMCINOLONE
DGIdb_Drug_Targets_2024__DEXAMETHASONE,0.2125635689732541,0.7155713413814752,0.975595126709206,38.66%,GLS;CTNNB1;IRS2;UBR1;CDH17;TG;ANXA1;RELA;TSC22D3;F9,DGIdb_Drug_Targets_2024__DEXAMETHASONE
DGIdb_Drug_Targets_2024__MELATONIN,0.2946561351728129,0.7155586236683752,0.9752372833940576,48.27%,PIK3CG;TGFB1;MAOB;GCLM,DGIdb_Drug_Targets_2024__MELATONIN
DGIdb_Drug_Targets_2024__RITUXIMAB,0.3066767471284549,0.7144648740958875,0.9756962626340384,4.70%,JAK2,DGIdb_Drug_Targets_2024__RITUXIMAB
DGIdb_Drug_Targets_2024__INFLIXIMAB,0.2783984820542132,0.7124420729035494,0.9772054958169027,37.28%,IVL;HLA-C;HLA-E,DGIdb_Drug_Targets_2024__INFLIXIMAB
DGIdb_Drug_Targets_2024__NITROGLYCERIN,0.3106314673020262,0.683028526071547,0.9842700947745366,9.64%,GUCY1B1,DGIdb_Drug_Targets_2024__NITROGLYCERIN
DGIdb_Drug_Targets_2024__PIOGLITAZONE,0.2702816619515009,0.6765017145042551,0.9840943072880972,12.41%,LPL;YES1,DGIdb_Drug_Targets_2024__PIOGLITAZONE
DGIdb_Drug_Targets_2024__PHENYTOIN,-0.2601441031475161,-0.6703017108337558,0.9728819295968696,74.03%,CFHR4;GGT1;SLC2A1;EPHX1;TG,DGIdb_Drug_Targets_2024__PHENYTOIN
DGIdb_Drug_Targets_2024__ETOPOSIDE,0.2242702914090614,0.6702038341955968,0.9857439337938612,67.61%,ABCC1;ABCC3;FGFR1;PGP;TGFB1;ITGAL;ACTR2;MAPK1;BAX;MAPK3;EIF4E,DGIdb_Drug_Targets_2024__ETOPOSIDE
DGIdb_Drug_Targets_2024__ETANERCEPT,-0.2321259245211454,-0.6673463901763813,0.9698793530052412,76.83%,ALPL;HLA-B;GHRL;CD84;HLA-E;NFKB1,DGIdb_Drug_Targets_2024__ETANERCEPT
DGIdb_Drug_Targets_2024__LAPATINIB,-0.1622948511457364,-0.6643327764582887,0.970017039678428,1.69%,MET;EGFR,DGIdb_Drug_Targets_2024__LAPATINIB
DGIdb_Drug_Targets_2024__PIMASERTIB,0.293530278966068,0.6451469728411409,0.9922423850043444,62.11%,NF1;MAP2K1;MAP2K2;KRAS,DGIdb_Drug_Targets_2024__PIMASERTIB
DGIdb_Drug_Targets_2024__FLUTICASONE PROPIONATE,0.2711563290202698,0.6340442853343771,0.9922441645569192,7.69%,PLA2G4A,DGIdb_Drug_Targets_2024__FLUTICASONE PROPIONATE
DGIdb_Drug_Targets_2024__MT 3724,0.173125552038431,0.6159284613719141,0.9979267732281736,68.40%,RPLP0;RPS16;RPS20;RPS14;RPSA;RPL12;RPL4;RPS4X;RPS18;RPLP1;RPS8;RPS3;RPL11;RPS21;RPS28;RPS12;RPS9;RPL22;RPS5;RPS15A;RPL10A;RPS19;RPS25,DGIdb_Drug_Targets_2024__MT 3724
DGIdb_Drug_Targets_2024__RALOXIFENE,0.2320339363743075,0.6150955481594399,0.9974016662321592,73.21%,PIK3CG;ATXN2;HSD17B10;IL6R;ALDH1A1;GHRL;IGF1R,DGIdb_Drug_Targets_2024__RALOXIFENE
DGIdb_Drug_Targets_2024__PLX4720,0.2716071442497322,0.6075468872650368,0.999488877822916,40.88%,PTEN;MAP2K1,DGIdb_Drug_Targets_2024__PLX4720
DGIdb_Drug_Targets_2024__NIVOLUMAB,0.2335212069264866,0.6064954058591026,0.9993965983746418,36.52%,PTEN;FGFR3;CD274,DGIdb_Drug_Targets_2024__NIVOLUMAB
DGIdb_Drug_Targets_2024__NICOTINE,0.2158183194729162,0.5996492217610767,1.0,15.27%,POR;EPB41,DGIdb_Drug_Targets_2024__NICOTINE
DGIdb_Drug_Targets_2024__ATALUREN,0.1688334272672489,0.5990351119328808,1.0,68.40%,RPLP0;RPS16;RPS20;RPS14;RPSA;RPL12;RPL4;RPS4X;RPS18;RPLP1;RPS8;RPS3;RPL11;RPS21;RPS28;RPS12;RPL22;RPS5;RPS15A;RPL10A;RPS19;RPS25,DGIdb_Drug_Targets_2024__ATALUREN
DGIdb_Drug_Targets_2024__PROGESTERONE,0.1933041224630469,0.5931828424703612,1.0,47.30%,TARDBP;PTEN;PIK3CB;NME2;PRKAB1;ATP7A;ROCK2;TGM2,DGIdb_Drug_Targets_2024__PROGESTERONE
DGIdb_Drug_Targets_2024__DORLIMOMAB ARITOX,0.1675269945597184,0.5931050866474152,1.0,68.40%,RPLP0;RPS16;RPS20;RPS14;RPSA;RPL12;RPL4;RPS4X;RPS18;RPLP1;RPS3;RPL11;RPS21;RPS28;RPS12;RPS9;RPL22;RPS5;RPS15A;RPL10A;RPS19;RPS25,DGIdb_Drug_Targets_2024__DORLIMOMAB ARITOX
DGIdb_Drug_Targets_2024__COLCHICINE,0.1908466319643598,0.579123832764468,1.0,74.54%,TUBB6;PIK3CG;TUBB4A;TUBB;TUBA4A;TUBB4B;TUBB1;IL18;SRI;ITGB2;TUBB3;MAP2,DGIdb_Drug_Targets_2024__COLCHICINE
DGIdb_Drug_Targets_2024__METHOTREXATE,0.1655542891862417,0.5713753458337477,1.0,3.11%,ABCC4;GLS,DGIdb_Drug_Targets_2024__METHOTREXATE
DGIdb_Drug_Targets_2024__TRASTUZUMAB,0.21137879380212,0.5687002122535311,1.0,36.52%,PTEN;ANXA1;AKT2;CD274,DGIdb_Drug_Targets_2024__TRASTUZUMAB
DGIdb_Drug_Targets_2024__CYCLOHEXIMIDE,0.1571905523723092,0.5645214104379276,1.0,68.40%,RPLP0;RPS16;RPS20;RPS14;RPSA;RPL12;RPL4;RPS4X;RPS18;RPLP1;RPS8;RPS3;EEF2;RPL11;RPS21;RPS28;RPS12;RPS9;RPL22;RPS5;RPS15A;RPL10A;RPS19;RPS25,DGIdb_Drug_Targets_2024__CYCLOHEXIMIDE
DGIdb_Drug_Targets_2024__VENETOCLAX,0.2369842433782704,0.5604185407561241,1.0,43.13%,PTEN;IDH2,DGIdb_Drug_Targets_2024__VENETOCLAX
DGIdb_Drug_Targets_2024__IPILIMUMAB,-0.2002655035084392,-0.5556663285643411,0.9920189150836728,80.02%,EGFR;B2M;BRAF;HLA-A;CD274;PTEN,DGIdb_Drug_Targets_2024__IPILIMUMAB
DGIdb_Drug_Targets_2024__PEMETREXED,0.2210654641233513,0.5536565754276288,0.9990667563990104,46.07%,GART;MTHFR;CD274;MTHFD1,DGIdb_Drug_Targets_2024__PEMETREXED
DGIdb_Drug_Targets_2024__INTERFERON BETA 1A,0.2369245940552032,0.527094809182752,0.995111404133716,50.63%,GAPVD1;MBP,DGIdb_Drug_Targets_2024__INTERFERON BETA 1A
DGIdb_Drug_Targets_2024__MERCAPTOPURINE,0.1765389736833065,0.5190581564456846,0.9962094612761452,63.89%,COMT;PRPS1;NT5C2;CPT1A;PPAT;FTO;ALDH1A1;TPMT;HPRT1,DGIdb_Drug_Targets_2024__MERCAPTOPURINE
DGIdb_Drug_Targets_2024__FLUDARABINE,0.2019737513700367,0.5151470838917304,0.9951562496379424,75.66%,PIK3CG;DCK;BAX;SLC29A1;XIAP;MPO,DGIdb_Drug_Targets_2024__FLUDARABINE
DGIdb_Drug_Targets_2024__CELECOXIB,0.1439228464993741,0.4748006929317739,0.9983725955568784,52.32%,CTNNB1;PDK1;STAT3;MT-CO2;CASP9;HSPA4;ATP2A2;PTGS1;ATP2A3;PDPK1,DGIdb_Drug_Targets_2024__CELECOXIB
